"creditScore","houseAge","yearsEmploy","ccDebt","year","default"
667,7,2,1657,2003,0
574,12,10,6033,2003,0
674,22,9,3309,2003,0
773,18,5,6105,2003,0
720,20,5,4666,2003,0
740,17,5,4902,2003,0
718,16,3,6966,2003,0
651,27,5,5766,2003,0
699,15,4,3829,2003,0
676,20,5,5078,2003,0
718,20,5,3926,2003,0
747,14,3,2507,2003,0
643,28,8,4877,2003,0
671,27,6,7333,2003,0
753,15,3,3328,2003,0
640,8,5,0,2003,0
612,9,5,3480,2003,0
699,30,6,7434,2003,0
687,18,2,7264,2003,0
696,19,6,5470,2003,0
756,20,7,6590,2003,0
753,12,4,5293,2003,0
592,33,5,1606,2003,0
677,9,3,3069,2003,0
668,13,6,6187,2003,0
696,15,6,3992,2003,0
703,15,6,7902,2003,0
748,23,5,4785,2003,0
668,35,4,3688,2003,0
756,14,8,5797,2003,0
654,19,0,5322,2003,0
631,31,3,8421,2003,0
692,18,2,3457,2003,0
672,22,6,9229,2003,0
647,23,6,5002,2003,0
602,24,7,4222,2003,0
722,26,0,3358,2003,0
669,28,4,5287,2003,0
756,19,4,2815,2003,0
621,21,5,6726,2003,0
667,27,4,5420,2003,0
672,3,4,2582,2003,0
671,20,5,3757,2003,0
717,8,3,2907,2003,0
690,21,6,7739,2003,0
756,22,6,8242,2003,0
763,17,3,3503,2003,0
695,24,5,2848,2003,0
700,20,4,3074,2003,0
706,34,1,7271,2003,0
661,19,7,9406,2003,0
725,22,4,4023,2003,0
735,26,7,7580,2003,0
750,4,9,4797,2003,0
715,26,7,5514,2003,0
790,23,4,6911,2003,0
633,15,2,6427,2003,0
627,28,3,3986,2003,0
794,25,5,2513,2003,0
703,17,7,3666,2003,0
675,29,8,5334,2003,0
693,16,3,6898,2003,0
733,14,5,4989,2003,0
743,24,7,5198,2003,0
635,27,4,4867,2003,0
704,24,4,5742,2003,0
776,24,2,2009,2003,0
718,15,5,6617,2003,0
765,15,9,1655,2003,0
745,21,4,3479,2003,0
603,25,2,5675,2003,0
696,20,4,5275,2003,0
755,13,5,6738,2003,0
829,21,5,3887,2003,0
663,26,6,2025,2003,0
704,24,10,8829,2003,0
706,16,2,3991,2003,0
648,25,2,2570,2003,0
704,26,6,3608,2003,0
729,14,5,4629,2003,0
710,13,3,6016,2003,0
713,25,7,5772,2003,0
654,14,6,2744,2003,0
786,30,6,8956,2003,0
737,33,5,7852,2003,0
645,40,3,5761,2003,0
778,26,6,4704,2003,0
672,29,2,3674,2003,0
743,17,6,6518,2003,0
713,19,5,5900,2003,0
667,22,5,3834,2003,0
652,21,5,7259,2003,0
676,17,5,8587,2003,0
702,13,4,7935,2003,0
772,21,7,4315,2003,0
680,20,7,6154,2003,0
615,17,4,6179,2003,0
689,17,5,4842,2003,0
677,29,7,5358,2003,0
675,30,6,5563,2003,0
684,24,6,6540,2003,0
665,4,7,3057,2003,0
682,20,6,5369,2003,0
698,15,4,5487,2003,0
725,15,5,163,2003,0
694,14,6,3830,2003,0
593,16,5,4285,2003,0
641,27,6,4939,2003,0
662,22,6,4269,2003,0
756,27,2,4664,2003,0
665,18,4,5983,2003,0
609,32,3,6139,2003,0
707,6,5,4284,2003,0
673,17,3,5347,2003,0
646,9,4,4330,2003,0
663,15,6,6038,2003,0
684,28,3,5700,2003,0
641,9,4,7867,2003,0
624,12,2,4070,2003,0
641,10,6,5549,2003,0
638,5,4,4252,2003,0
582,20,4,6255,2003,0
723,35,7,4736,2003,0
832,20,2,6507,2003,0
645,19,0,6817,2003,0
689,22,4,5690,2003,0
627,16,1,2939,2003,0
743,14,4,3713,2003,0
745,23,5,2187,2003,0
715,31,6,6947,2003,0
697,28,8,1906,2003,0
625,27,8,4744,2003,0
695,14,2,7431,2003,0
625,24,7,1918,2003,0
674,19,5,6468,2003,0
719,18,4,6625,2003,0
638,18,5,6455,2003,0
742,22,6,4073,2003,0
714,16,4,1775,2003,0
713,24,3,5199,2003,0
699,16,7,935,2003,0
727,33,4,3366,2003,0
645,24,6,7179,2003,0
699,16,3,2279,2003,0
649,31,4,4984,2003,0
583,22,4,5662,2003,0
755,29,7,5960,2003,0
779,10,7,3875,2003,0
813,18,6,3910,2003,0
699,4,0,4199,2003,0
607,31,7,4394,2003,0
640,19,6,4414,2003,0
641,5,5,995,2003,0
661,26,2,8652,2003,0
612,10,5,5988,2003,0
670,5,4,8182,2003,0
666,9,7,6231,2003,0
742,14,6,8657,2003,0
678,28,5,4220,2003,0
707,14,1,5350,2003,0
726,25,4,5106,2003,0
670,13,6,4300,2003,0
705,22,3,5951,2003,0
739,21,7,5322,2003,0
670,17,4,7442,2003,0
769,22,2,5888,2003,0
618,26,6,9694,2003,0
692,14,6,4707,2003,0
643,26,6,4352,2003,0
700,28,7,4316,2003,0
721,14,7,4536,2003,0
714,29,2,2487,2003,0
694,24,8,4195,2003,0
716,17,5,2879,2003,0
694,27,6,2106,2003,0
623,18,3,5293,2003,0
737,19,5,7315,2003,0
603,26,3,6859,2003,0
679,18,7,5098,2003,0
703,10,5,9457,2003,0
719,30,6,5197,2003,0
732,18,3,6978,2003,0
691,21,5,7056,2003,0
659,1,6,5817,2003,0
696,21,5,5138,2003,0
795,10,6,3619,2003,0
715,11,3,5206,2003,0
698,8,10,6943,2003,0
805,24,8,5591,2003,0
693,11,7,5529,2003,0
699,30,3,5399,2003,0
651,20,3,2903,2003,0
736,33,0,5576,2003,0
672,25,4,6146,2003,0
778,26,7,4815,2003,0
630,29,4,3386,2003,0
715,15,4,4676,2003,0
685,13,5,4211,2003,0
559,30,1,3724,2003,0
662,16,6,6909,2003,0
613,33,4,7636,2003,0
719,16,3,6026,2003,0
734,21,8,4578,2003,0
695,24,3,5510,2003,0
675,16,6,2188,2003,0
707,20,4,4616,2003,0
688,17,4,6464,2003,0
687,34,3,7312,2003,0
718,20,7,4704,2003,0
704,20,7,5249,2003,0
763,14,8,4897,2003,0
692,27,7,0,2003,0
715,20,5,3824,2003,0
796,27,4,6548,2003,0
653,30,2,3129,2003,0
696,30,6,7768,2003,0
626,29,5,4131,2003,0
724,26,4,3067,2003,0
653,21,2,3042,2003,0
638,14,2,7828,2003,0
757,20,2,2880,2003,0
779,31,3,9016,2003,0
739,21,4,6153,2003,0
673,15,8,6898,2003,0
699,17,5,3382,2003,0
757,13,6,3246,2003,0
628,24,9,4204,2003,0
703,24,1,3936,2003,0
718,12,7,3972,2003,0
647,22,2,5013,2003,0
637,38,4,3375,2003,0
785,30,6,6522,2003,0
782,26,5,4628,2003,0
699,14,5,4797,2003,0
763,21,7,5372,2003,0
717,21,0,5977,2003,0
647,25,4,9804,2003,0
727,24,4,4490,2003,0
606,25,4,5034,2003,0
733,6,3,3283,2003,0
682,29,6,6589,2003,0
691,16,4,7450,2003,0
679,10,4,2539,2003,0
641,17,5,4954,2003,0
685,34,4,5466,2003,0
659,16,5,3689,2003,0
694,28,4,3517,2003,0
780,22,4,3712,2003,0
784,30,4,4865,2003,0
764,10,4,5458,2003,0
768,19,6,4696,2003,0
621,4,4,2993,2003,0
763,33,5,9018,2003,0
719,2,5,3416,2003,0
686,23,3,2406,2003,0
673,23,5,3755,2003,0
746,13,5,3337,2003,0
717,28,4,4915,2003,0
637,10,6,4760,2003,0
653,17,7,6530,2003,0
706,16,4,595,2003,0
656,15,2,8061,2003,0
595,28,5,7299,2003,0
630,20,5,8244,2003,0
668,26,4,5084,2003,0
768,21,4,5456,2003,0
739,30,3,3806,2003,0
666,12,3,6970,2003,0
682,19,5,2929,2003,0
726,16,8,2439,2003,0
607,30,9,10708,2003,0
683,14,6,2641,2003,0
712,11,3,1279,2003,0
740,37,4,4545,2003,0
644,15,4,5462,2003,0
790,16,7,5412,2003,0
766,22,4,5744,2003,0
707,15,8,1455,2003,0
751,3,2,2080,2003,0
691,27,2,2117,2003,0
736,19,4,4308,2003,0
721,16,4,5091,2003,0
732,7,5,4977,2003,0
717,27,5,7077,2003,0
730,19,0,6332,2003,0
670,27,5,25,2003,0
696,8,4,3167,2003,0
636,18,1,4034,2003,0
728,21,4,6346,2003,0
758,23,5,3065,2003,0
686,28,2,4878,2003,0
637,15,8,3598,2003,0
776,24,4,5887,2003,0
749,17,4,4875,2003,0
748,28,2,7487,2003,0
692,13,2,6076,2003,0
682,23,4,3608,2003,0
700,26,4,3457,2003,0
671,24,3,6356,2003,0
622,23,6,4690,2003,0
661,16,5,2319,2003,0
804,21,6,7078,2003,0
613,17,5,5772,2003,0
779,36,6,3768,2003,0
694,6,3,8258,2003,0
630,28,8,5306,2003,0
712,14,4,3374,2003,0
697,8,5,6097,2003,0
749,26,6,3294,2003,0
718,11,10,7214,2003,0
683,17,4,8025,2003,0
739,19,4,6795,2003,0
730,9,8,2167,2003,0
742,22,7,5287,2003,0
738,17,2,3314,2003,0
750,19,3,4782,2003,0
665,23,8,7940,2003,0
728,17,7,3124,2003,0
715,31,8,6080,2003,0
795,25,2,3564,2003,0
697,28,3,5505,2003,0
700,11,8,6098,2003,0
728,28,3,3612,2003,0
680,21,5,6521,2003,0
695,23,4,3029,2003,0
689,23,7,8562,2003,0
739,9,2,5167,2003,0
725,14,6,7552,2003,0
692,2,3,4910,2003,0
706,24,6,5524,2003,0
743,24,5,3908,2003,0
644,17,9,5428,2003,0
614,3,7,4901,2003,0
669,17,4,4300,2003,0
744,15,4,6047,2003,0
685,29,6,6329,2003,0
669,13,5,5891,2003,0
576,10,1,5571,2003,0
638,14,5,4078,2003,0
624,16,5,7542,2003,0
672,21,7,6531,2003,0
723,25,6,6734,2003,0
788,19,9,8151,2003,0
678,20,5,5220,2003,0
651,17,8,4039,2003,0
673,11,5,6745,2003,0
710,4,3,5953,2003,0
667,20,4,3842,2003,0
689,12,6,6273,2003,0
658,22,7,4267,2003,0
622,30,5,6553,2003,0
705,30,6,5293,2003,0
678,8,4,5824,2003,0
687,21,6,5803,2003,0
653,19,5,7349,2003,0
751,25,4,4596,2003,0
625,26,5,4686,2003,0
648,40,5,8437,2003,0
668,10,8,5930,2003,0
756,14,5,6672,2003,0
615,6,7,3902,2003,0
707,32,3,2676,2003,0
689,16,7,5200,2003,0
768,17,4,3574,2003,0
662,21,5,5053,2003,0
648,27,6,8449,2003,0
688,25,5,3338,2003,0
648,26,2,8037,2003,0
806,23,3,6905,2003,0
647,23,1,2109,2003,0
703,6,5,6091,2003,0
704,12,6,6762,2003,0
645,7,5,4470,2003,0
664,23,8,7845,2003,0
821,14,3,4801,2003,0
654,26,8,4185,2003,0
740,12,6,6740,2003,0
732,28,8,8542,2003,0
704,17,6,6141,2003,0
700,28,5,5560,2003,0
725,31,6,1177,2003,0
700,30,6,7090,2003,0
634,34,7,7343,2003,0
628,25,4,2600,2003,0
684,23,2,4347,2003,0
692,19,4,7574,2003,0
707,28,8,5014,2003,0
749,21,4,5778,2003,0
714,24,10,4438,2003,0
655,32,2,6115,2003,0
705,19,3,1396,2003,0
732,9,5,1897,2003,0
709,20,4,1696,2003,0
713,18,3,6371,2003,0
735,17,3,3385,2003,0
714,29,5,3579,2003,0
727,29,5,6131,2003,0
770,10,7,4769,2003,0
630,5,3,6936,2003,0
671,8,2,5842,2003,0
656,5,3,5062,2003,0
725,17,3,2543,2003,0
708,16,2,6757,2003,0
670,20,6,4493,2003,0
768,23,3,3823,2003,0
700,3,5,8328,2003,0
701,17,6,5868,2003,0
795,21,3,4585,2003,0
687,11,7,3259,2003,0
723,12,9,8596,2003,0
840,19,5,5390,2003,0
667,24,9,2355,2003,0
730,13,3,2105,2003,0
692,19,7,3515,2003,0
665,12,4,6658,2003,0
762,7,6,5699,2003,0
753,12,1,3264,2003,0
677,20,7,6345,2003,0
685,26,5,4839,2003,0
710,26,5,4514,2003,0
772,20,5,4559,2003,0
609,22,6,6542,2003,0
720,7,7,5620,2003,0
672,25,4,2843,2003,0
704,14,2,4228,2003,0
743,21,3,3630,2003,0
610,26,2,4970,2003,0
655,29,3,4943,2003,0
717,29,3,1598,2003,0
737,21,4,4488,2003,0
714,30,5,3639,2003,0
734,22,7,472,2003,0
759,26,8,4916,2003,0
748,20,6,7805,2003,0
775,24,4,4035,2003,0
721,31,6,5784,2003,0
733,20,5,6387,2003,0
705,12,8,5627,2003,0
694,25,3,8111,2003,0
694,24,5,4650,2003,0
749,5,3,6894,2003,0
659,9,5,8630,2003,0
689,35,7,5765,2003,0
699,20,4,6692,2003,0
759,24,6,4450,2003,0
734,19,3,3211,2003,0
697,20,2,4468,2003,0
749,31,8,1576,2003,0
707,17,5,3709,2003,0
621,12,5,4181,2003,0
693,33,2,2402,2003,0
665,13,8,3492,2003,0
756,22,4,7841,2003,0
693,27,6,4725,2003,0
755,22,4,3227,2003,0
793,14,3,5057,2003,0
723,4,3,3693,2003,0
753,20,6,6480,2003,0
622,2,6,6621,2003,0
651,20,8,7283,2003,0
731,20,7,3990,2003,0
761,7,3,2734,2003,0
677,30,3,6052,2003,0
659,14,1,5135,2003,0
608,20,5,3966,2003,0
698,18,4,4707,2003,0
683,26,5,3110,2003,0
695,14,5,4796,2003,0
748,5,6,3051,2003,0
701,27,7,7204,2003,0
664,18,8,1597,2003,0
708,19,7,7023,2003,0
752,25,5,5585,2003,0
747,26,7,4116,2003,0
