"creditScore","houseAge","yearsEmploy","ccDebt","year","default"
779,24,6,5955,2000,0
745,32,1,3811,2000,0
620,39,7,8991,2000,0
733,17,4,3854,2000,0
694,15,3,5029,2000,0
690,18,4,7707,2000,0
764,19,4,6503,2000,0
719,21,6,4571,2000,0
644,14,0,7945,2000,0
690,17,2,2627,2000,0
681,12,5,3184,2000,0
674,23,6,10309,2000,0
673,19,5,4660,2000,0
652,13,3,6959,2000,0
609,22,8,4072,2000,0
686,17,6,3121,2000,0
688,19,4,7154,2000,0
697,14,9,5138,2000,0
851,23,4,4455,2000,0
770,20,7,4372,2000,0
666,7,7,5534,2000,0
744,7,6,4226,2000,0
717,17,5,6878,2000,0
696,30,4,4080,2000,0
689,18,5,5232,2000,0
815,11,3,4732,2000,0
659,29,5,3311,2000,0
702,35,6,114,2000,0
695,23,6,10751,2000,0
726,21,9,7428,2000,0
640,11,3,5310,2000,0
767,17,7,5997,2000,0
675,18,5,5061,2000,0
679,30,6,2320,2000,0
695,25,6,6078,2000,0
840,22,6,3412,2000,0
782,24,3,5953,2000,0
664,12,4,7497,2000,0
758,31,3,3608,2000,0
644,19,3,7514,2000,0
744,29,5,4663,2000,0
592,18,0,6609,2000,0
748,20,7,6614,2000,0
663,13,4,3583,2000,0
704,11,6,4040,2000,0
696,13,6,5400,2000,0
651,25,7,5561,2000,0
708,25,6,5285,2000,0
733,30,6,5028,2000,0
682,20,6,6463,2000,0
699,28,6,2819,2000,0
638,25,8,1821,2000,0
689,23,5,5040,2000,0
742,26,7,4973,2000,0
716,11,6,3204,2000,0
768,9,3,6108,2000,0
715,13,3,7243,2000,0
693,14,6,5814,2000,0
717,9,5,4438,2000,0
695,17,4,5678,2000,0
701,19,5,5497,2000,0
746,35,6,7606,2000,0
709,10,6,6703,2000,0
730,23,4,4119,2000,0
724,22,3,3817,2000,0
733,21,5,4382,2000,0
727,28,4,6053,2000,0
672,13,2,5617,2000,0
698,24,7,4965,2000,0
642,26,1,6070,2000,0
645,11,1,6314,2000,0
551,25,4,4820,2000,0
783,2,5,6290,2000,0
690,29,6,3062,2000,0
739,35,8,2188,2000,0
636,23,5,1823,2000,0
687,20,4,3729,2000,0
779,21,5,3769,2000,0
796,36,9,4544,2000,0
660,19,4,5782,2000,0
711,22,3,4684,2000,0
639,16,5,4370,2000,0
715,18,3,4237,2000,0
732,22,6,5746,2000,0
607,25,8,990,2000,0
732,32,6,6551,2000,0
735,22,5,5082,2000,0
637,10,4,4180,2000,0
669,17,6,5955,2000,0
698,33,3,7412,2000,0
727,18,5,4008,2000,0
822,20,9,3134,2000,0
701,12,5,4149,2000,0
792,9,4,7283,2000,0
674,25,5,5252,2000,0
731,31,8,4554,2000,0
666,21,6,5188,2000,0
680,22,5,3603,2000,0
715,28,4,6475,2000,0
684,17,4,4929,2000,0
708,21,5,4850,2000,0
775,20,3,8550,2000,0
667,12,6,2842,2000,0
746,12,6,2218,2000,0
777,20,4,3199,2000,0
616,9,8,1047,2000,0
666,28,2,4456,2000,0
678,14,7,5346,2000,0
687,17,4,3972,2000,0
691,27,5,1963,2000,0
704,21,4,3825,2000,0
795,23,5,2025,2000,0
659,9,7,5512,2000,0
657,15,6,5922,2000,0
746,15,4,10478,2000,0
723,5,7,4594,2000,0
717,25,6,4113,2000,0
702,24,7,3987,2000,0
674,15,4,5764,2000,0
647,16,4,5456,2000,0
678,23,6,2641,2000,0
685,22,3,3246,2000,0
721,21,5,6431,2000,0
684,23,7,3733,2000,0
719,23,2,1841,2000,0
650,11,4,6952,2000,0
631,21,5,6283,2000,0
691,4,4,4265,2000,0
651,32,7,4571,2000,0
712,14,3,3950,2000,0
640,25,6,7837,2000,0
799,9,8,4291,2000,0
610,12,5,5600,2000,0
677,24,5,7532,2000,0
700,29,3,5946,2000,0
745,21,5,3221,2000,0
727,31,7,6811,2000,0
620,19,6,3509,2000,0
645,16,7,7665,2000,0
718,19,4,4002,2000,0
733,27,6,6983,2000,0
718,18,2,0,2000,0
770,14,2,3654,2000,0
665,8,2,4300,2000,0
699,18,5,0,2000,0
700,23,3,1731,2000,0
744,17,7,3617,2000,0
817,24,8,4234,2000,0
687,5,1,10653,2000,0
656,15,4,6363,2000,0
716,23,5,5857,2000,0
720,23,6,1939,2000,0
747,24,6,3992,2000,0
693,18,2,5093,2000,0
656,14,6,6323,2000,0
716,8,5,4912,2000,0
674,12,6,8329,2000,0
753,13,5,7432,2000,0
667,23,6,4013,2000,0
707,24,7,7478,2000,0
670,8,1,7293,2000,0
733,7,6,4615,2000,0
784,10,4,3453,2000,0
794,35,7,3389,2000,0
734,22,5,4338,2000,0
663,19,5,5319,2000,0
710,7,2,0,2000,0
715,19,8,1569,2000,0
799,11,4,5454,2000,0
719,30,4,6227,2000,0
654,14,3,5742,2000,0
716,23,2,5383,2000,0
671,26,7,3942,2000,0
735,24,4,4245,2000,0
720,27,6,3042,2000,0
714,2,5,5572,2000,0
710,25,7,1753,2000,0
663,14,5,4698,2000,0
735,15,5,3294,2000,0
717,21,4,4118,2000,0
700,7,6,4193,2000,0
726,15,5,5073,2000,0
771,12,5,2587,2000,0
658,16,6,4624,2000,0
666,22,3,2326,2000,0
633,27,5,7573,2000,0
721,14,2,0,2000,0
619,19,4,7305,2000,0
627,35,7,1920,2000,0
712,22,6,4542,2000,0
720,29,9,9611,2000,0
665,7,3,7719,2000,0
642,14,6,7978,2000,0
705,30,2,5464,2000,0
730,18,4,6257,2000,0
542,15,2,6462,2000,0
605,2,5,2951,2000,0
699,25,8,5444,2000,0
768,21,6,8207,2000,0
691,32,4,5971,2000,0
643,27,8,3618,2000,0
766,31,4,4591,2000,0
659,9,10,6672,2000,0
700,15,6,4106,2000,0
759,17,6,6717,2000,0
681,23,5,3879,2000,0
739,16,4,5107,2000,0
673,35,3,6108,2000,0
751,19,1,8827,2000,0
679,28,5,5149,2000,0
651,33,7,6053,2000,0
772,21,7,3848,2000,0
712,28,5,3888,2000,0
723,33,7,7585,2000,0
704,9,4,2127,2000,0
702,15,3,2164,2000,0
757,26,3,4414,2000,0
698,12,4,6981,2000,0
729,19,5,4255,2000,0
646,20,7,4488,2000,0
721,14,4,4633,2000,0
756,15,5,2701,2000,0
773,36,8,6587,2000,0
672,14,3,3241,2000,0
722,23,5,3737,2000,0
679,13,7,4517,2000,0
672,18,3,4354,2000,0
703,20,6,7929,2000,0
657,18,5,5060,2000,0
686,12,5,7353,2000,0
756,3,3,7168,2000,0
613,19,6,4489,2000,0
670,17,4,4402,2000,0
666,16,3,5360,2000,0
824,18,4,4652,2000,0
729,26,4,3706,2000,0
699,26,3,7976,2000,0
644,26,6,6255,2000,0
720,8,7,2801,2000,0
763,23,4,5043,2000,0
723,4,5,4350,2000,0
753,24,5,1300,2000,0
672,33,6,5730,2000,0
655,16,8,2126,2000,0
548,22,9,2788,2000,0
642,26,4,6124,2000,0
612,18,5,10919,2000,1
775,21,5,3058,2000,0
695,23,7,1690,2000,0
697,37,3,3879,2000,0
656,12,6,5087,2000,0
700,26,4,3437,2000,0
647,14,6,3197,2000,0
757,22,1,7108,2000,0
649,20,3,3752,2000,0
608,21,4,5377,2000,0
724,19,3,4883,2000,0
629,29,5,6176,2000,0
688,14,6,6473,2000,0
655,15,3,6054,2000,0
729,25,0,4289,2000,0
740,17,7,4562,2000,0
691,20,4,5919,2000,0
650,20,5,6103,2000,0
712,15,2,5156,2000,0
690,30,8,3788,2000,0
745,14,5,6241,2000,0
645,26,5,1112,2000,0
718,18,4,6272,2000,0
711,15,1,6475,2000,0
755,17,5,3569,2000,0
646,13,3,7305,2000,0
786,13,5,9465,2000,0
712,27,7,5202,2000,0
668,14,4,8574,2000,0
720,20,5,5615,2000,0
691,24,2,2532,2000,0
694,19,4,6557,2000,0
641,20,7,2578,2000,0
632,12,3,7184,2000,0
717,25,6,2533,2000,0
816,18,6,4045,2000,0
606,22,4,5593,2000,0
614,21,2,5280,2000,0
766,19,4,2952,2000,0
825,20,6,5163,2000,0
754,16,3,6515,2000,0
713,16,4,2622,2000,0
756,18,10,4126,2000,0
805,30,7,4108,2000,0
731,14,5,5179,2000,0
641,16,6,5172,2000,0
672,13,6,8129,2000,0
673,31,4,4941,2000,0
667,24,3,6557,2000,0
704,25,6,6019,2000,0
683,16,6,6473,2000,0
620,10,7,5306,2000,0
768,23,4,4380,2000,0
673,25,3,5612,2000,0
728,25,7,5397,2000,0
707,14,7,4600,2000,0
680,23,1,5077,2000,0
664,22,4,6860,2000,0
809,30,8,4576,2000,0
698,26,7,5842,2000,0
743,24,4,2709,2000,0
702,20,4,4598,2000,0
661,17,9,7367,2000,0
701,6,5,3834,2000,0
695,18,7,6232,2000,0
667,7,5,5691,2000,0
680,23,6,4134,2000,0
645,18,5,3048,2000,0
659,20,3,2341,2000,0
726,17,6,4773,2000,0
637,21,6,1006,2000,0
589,24,4,6018,2000,0
649,21,8,6195,2000,0
672,32,6,1626,2000,0
655,25,4,6895,2000,0
711,12,4,5670,2000,0
709,22,7,6352,2000,0
720,26,3,8841,2000,0
712,23,4,3558,2000,0
726,18,4,2140,2000,0
659,28,0,5438,2000,0
714,24,8,2651,2000,0
576,20,2,3483,2000,0
592,10,2,3378,2000,0
630,30,3,4548,2000,0
694,23,4,7902,2000,0
694,9,4,6894,2000,0
700,20,6,2720,2000,0
696,23,4,6099,2000,0
763,27,4,4909,2000,0
694,16,3,8308,2000,0
741,18,4,5285,2000,0
705,15,6,4784,2000,0
677,18,4,4855,2000,0
706,28,6,8160,2000,0
635,32,5,1018,2000,0
702,14,9,3764,2000,0
632,28,5,2912,2000,0
776,15,7,7072,2000,0
704,12,5,7418,2000,0
715,16,7,4738,2000,0
660,29,6,8898,2000,0
714,20,3,7381,2000,0
687,21,7,0,2000,0
754,14,4,5456,2000,0
662,33,6,6203,2000,0
662,20,3,4471,2000,0
663,9,5,6867,2000,0
623,17,5,5386,2000,0
661,18,6,3421,2000,0
602,19,4,6382,2000,0
753,32,3,4295,2000,0
706,30,5,6951,2000,0
622,15,4,4198,2000,0
627,14,6,4807,2000,0
706,22,5,3856,2000,0
662,26,8,4855,2000,0
703,18,11,3171,2000,0
721,17,2,8929,2000,0
709,21,6,6019,2000,0
680,6,3,8154,2000,0
693,21,5,2541,2000,0
652,26,2,5226,2000,0
710,14,7,5832,2000,0
695,33,3,6168,2000,0
661,21,4,6378,2000,0
611,9,6,5558,2000,0
724,33,5,4303,2000,0
710,11,6,4580,2000,0
787,25,6,3235,2000,0
711,22,3,7565,2000,0
735,25,11,4913,2000,0
685,28,5,3243,2000,0
593,18,2,3776,2000,0
694,15,2,7217,2000,0
710,7,6,9897,2000,0
721,38,5,4778,2000,0
581,26,7,5125,2000,0
677,22,0,3552,2000,0
737,18,4,4304,2000,0
682,20,4,7459,2000,0
755,31,3,5706,2000,0
666,14,10,7497,2000,0
750,24,7,3552,2000,0
670,38,8,3798,2000,0
762,10,1,5310,2000,0
746,10,5,4393,2000,0
780,18,8,5379,2000,0
678,26,6,6599,2000,0
760,22,5,3743,2000,0
779,7,9,4511,2000,0
721,7,7,3386,2000,0
667,19,6,3850,2000,0
661,29,6,973,2000,0
771,33,1,6260,2000,0
618,26,6,4068,2000,0
781,25,4,5182,2000,0
658,18,4,8294,2000,0
715,30,6,5293,2000,0
674,19,4,5089,2000,0
666,31,5,4206,2000,0
724,14,2,5505,2000,0
760,16,5,4626,2000,0
630,13,3,3708,2000,0
724,12,4,3900,2000,0
693,12,3,7764,2000,0
674,24,3,6758,2000,0
769,19,4,3792,2000,0
695,13,3,2366,2000,0
690,27,5,7784,2000,0
693,8,4,4407,2000,0
664,31,7,4321,2000,0
617,25,3,9705,2000,0
658,27,5,5246,2000,0
700,30,4,6376,2000,0
765,23,6,2568,2000,0
718,24,5,3305,2000,0
698,18,4,6537,2000,0
674,13,5,7734,2000,0
724,24,6,4075,2000,0
785,31,5,6102,2000,0
742,18,5,5151,2000,0
714,29,5,4997,2000,0
704,24,4,1667,2000,0
667,22,8,5103,2000,0
745,2,3,4216,2000,0
622,23,8,6121,2000,0
689,39,4,6850,2000,0
657,25,3,7922,2000,0
598,24,7,4406,2000,0
721,40,5,5127,2000,0
700,9,4,5246,2000,0
756,3,4,5905,2000,0
673,31,6,2499,2000,0
717,19,5,3005,2000,0
734,20,5,6579,2000,0
668,15,8,5078,2000,0
606,25,4,5558,2000,0
765,14,5,6327,2000,0
655,21,5,5380,2000,0
677,32,2,5260,2000,0
713,20,7,5074,2000,0
684,15,6,4682,2000,0
662,12,3,1216,2000,0
700,25,5,2906,2000,0
807,8,6,8279,2000,0
754,23,5,6970,2000,0
699,19,6,7095,2000,0
707,21,6,9056,2000,0
632,2,4,7237,2000,0
685,39,4,6097,2000,0
665,39,5,6268,2000,0
666,12,7,6850,2000,0
663,18,5,2076,2000,0
676,2,4,2858,2000,0
735,28,6,8452,2000,0
663,22,0,6924,2000,0
695,17,6,6941,2000,0
732,22,4,3371,2000,0
737,18,4,5281,2000,0
643,14,6,1747,2000,0
637,13,8,5285,2000,0
701,9,4,4561,2000,0
715,9,4,3877,2000,0
731,18,3,4329,2000,0
707,26,4,5883,2000,0
658,24,5,3781,2000,0
688,28,1,4850,2000,0
727,16,2,5233,2000,0
811,6,3,6230,2000,0
712,23,6,6355,2000,0
708,23,2,11008,2000,0
750,27,5,5613,2000,0
691,24,3,7683,2000,0
732,16,2,2798,2000,0
666,29,5,8815,2000,0
774,13,8,4563,2000,0
703,17,5,4271,2000,0
625,15,2,3095,2000,0
675,15,8,3020,2000,0
724,26,5,2809,2000,0
789,25,3,3070,2000,0
679,22,7,6813,2000,0
666,10,5,5505,2000,0
703,23,1,2830,2000,0
678,16,4,9064,2000,0
690,33,7,5371,2000,0
666,28,7,5923,2000,0
700,22,3,3152,2000,0
800,20,6,3730,2000,0
796,13,6,7205,2000,0
644,27,6,5814,2000,0
711,20,1,4219,2000,0
631,11,3,7853,2000,0
743,9,2,3654,2000,0
721,18,7,4917,2000,0
765,26,1,8945,2000,0
706,20,1,7274,2000,0
694,19,6,2756,2000,0
733,22,6,5584,2000,0
651,10,3,8908,2000,0
706,37,7,5849,2000,0
711,23,2,6482,2000,0
687,29,3,4750,2000,0
701,22,4,5471,2000,0
762,13,5,4689,2000,0
665,22,5,4368,2000,0
683,24,3,5123,2000,0
684,20,4,6881,2000,0
709,25,8,4473,2000,0
610,14,5,7644,2000,0
692,16,4,6880,2000,0
740,16,7,4950,2000,0
678,20,5,4338,2000,0
743,10,4,4472,2000,0
682,22,5,4504,2000,0
720,8,4,5503,2000,0
736,12,4,2935,2000,0
691,13,6,5959,2000,0
709,6,4,4984,2000,0
660,23,6,4298,2000,0
726,19,4,3894,2000,0
771,28,2,5988,2000,0
657,20,4,10472,2000,0
750,11,6,6897,2000,0
749,18,5,1675,2000,0
706,29,4,6321,2000,0
854,27,4,4310,2000,0
679,14,3,3377,2000,0
673,13,6,7602,2000,0
818,32,6,5836,2000,0
707,20,4,5426,2000,0
772,21,6,3461,2000,0
751,16,5,4002,2000,0
695,30,6,1701,2000,0
720,18,4,3422,2000,0
741,14,2,3742,2000,0
741,15,3,9188,2000,0
655,28,2,3472,2000,0
734,19,5,10690,2000,0
621,38,3,5225,2000,0
693,23,5,7180,2000,0
711,19,3,9299,2000,0
661,20,6,6083,2000,0
674,18,5,3087,2000,0
788,18,5,4805,2000,0
641,7,10,5001,2000,0
709,18,4,6763,2000,0
614,14,6,7016,2000,0
758,20,4,2009,2000,0
776,13,5,5151,2000,0
702,30,5,1501,2000,0
748,18,5,6061,2000,0
719,27,5,4005,2000,0
725,25,9,3729,2000,0
687,13,5,5007,2000,0
737,13,7,901,2000,0
717,11,6,1987,2000,0
732,27,2,4104,2000,0
674,21,7,3305,2000,0
692,29,5,2549,2000,0
656,26,3,3013,2000,0
618,15,5,5690,2000,0
702,22,7,6002,2000,0
676,25,5,1041,2000,0
676,8,6,998,2000,0
669,39,4,6155,2000,0
706,16,4,8386,2000,0
784,28,4,4610,2000,0
736,24,7,5391,2000,0
586,24,5,2087,2000,0
628,20,6,4497,2000,0
655,20,2,6236,2000,0
684,24,4,4831,2000,0
698,18,4,7244,2000,0
717,15,3,2668,2000,0
738,33,4,2376,2000,0
703,16,7,6109,2000,0
728,15,4,2638,2000,0
602,15,8,4521,2000,0
678,24,4,434,2000,0
609,23,2,5547,2000,0
715,18,4,2684,2000,0
707,29,6,3685,2000,0
694,21,6,5756,2000,0
782,20,5,3410,2000,0
693,32,6,4914,2000,0
677,20,4,1466,2000,0
683,21,4,1290,2000,0
717,11,7,7187,2000,0
573,16,8,6366,2000,0
691,28,3,6951,2000,0
699,16,7,4016,2000,0
732,16,6,3344,2000,0
668,26,5,5594,2000,0
741,1,6,5352,2000,0
720,28,6,6066,2000,0
796,22,5,8632,2000,0
662,17,1,4896,2000,0
716,13,6,5970,2000,0
665,28,5,4999,2000,0
688,14,10,5962,2000,0
752,6,4,7854,2000,0
779,37,6,4044,2000,0
709,26,6,8768,2000,0
769,26,3,2926,2000,0
768,31,6,2778,2000,0
749,21,5,6666,2000,0
777,19,4,4232,2000,0
684,1,4,2672,2000,0
678,29,5,6967,2000,0
588,15,4,4640,2000,0
708,19,0,5743,2000,0
679,12,4,4800,2000,0
605,21,2,2473,2000,0
713,39,8,5878,2000,0
675,15,5,4352,2000,0
636,25,4,6987,2000,0
676,19,7,3715,2000,0
724,22,7,1887,2000,0
686,19,6,447,2000,0
745,25,6,8501,2000,0
723,14,5,4680,2000,0
731,15,8,2101,2000,0
774,12,7,9392,2000,0
760,16,4,3901,2000,0
698,16,7,6706,2000,0
745,15,6,7741,2000,0
637,8,5,5173,2000,0
685,13,7,5611,2000,0
714,25,5,4856,2000,0
718,36,7,4804,2000,0
809,18,3,1564,2000,0
690,25,8,3949,2000,0
727,29,6,5762,2000,0
702,23,5,2893,2000,0
617,11,4,5583,2000,0
704,25,5,4132,2000,0
641,18,7,6556,2000,0
766,20,2,6249,2000,0
692,16,5,6131,2000,0
704,26,5,4204,2000,0
659,9,4,4775,2000,0
656,15,5,0,2000,0
638,14,7,1248,2000,0
747,19,3,4072,2000,0
677,26,7,7624,2000,0
664,21,3,4214,2000,0
788,15,4,7004,2000,0
752,9,9,3910,2000,0
670,20,5,4017,2000,0
632,19,5,6738,2000,0
794,22,6,7213,2000,0
764,14,3,4081,2000,0
794,13,6,6397,2000,0
626,5,7,4399,2000,0
740,22,7,7110,2000,0
632,16,4,5784,2000,0
655,24,9,2836,2000,0
666,4,4,6425,2000,0
761,16,9,9026,2000,0
749,24,3,4754,2000,0
697,17,5,8278,2000,0
652,20,8,3363,2000,0
792,26,6,4954,2000,0
712,17,4,6189,2000,0
641,16,6,4031,2000,0
756,30,4,7977,2000,0
775,19,6,6596,2000,0
665,19,4,6147,2000,0
621,8,5,5467,2000,0
659,21,0,6611,2000,0
674,25,4,3428,2000,0
734,22,4,5004,2000,0
782,23,6,6450,2000,0
708,20,7,4276,2000,0
773,19,4,6482,2000,0
718,10,5,6313,2000,0
671,3,4,8790,2000,0
708,14,6,3603,2000,0
680,13,4,5509,2000,0
746,13,0,6496,2000,0
677,37,4,6172,2000,0
739,35,6,4169,2000,0
642,20,5,2545,2000,0
666,0,6,4886,2000,0
693,11,2,3915,2000,0
684,5,6,4747,2000,0
709,33,10,3534,2000,0
806,24,0,1948,2000,0
727,20,3,8827,2000,0
680,27,4,7546,2000,0
674,14,4,6821,2000,0
707,30,6,4811,2000,0
712,39,4,9707,2000,0
717,13,5,3104,2000,0
785,26,6,8191,2000,0
726,21,3,4177,2000,0
677,28,6,2191,2000,0
705,2,2,6601,2000,0
669,31,6,6352,2000,0
650,5,6,8326,2000,0
698,37,5,2976,2000,0
673,12,3,5155,2000,0
665,16,7,4048,2000,0
651,29,1,4462,2000,0
647,8,3,6600,2000,0
771,23,8,4714,2000,0
683,12,8,5383,2000,0
660,14,3,3870,2000,0
748,22,6,5485,2000,0
726,27,2,7428,2000,1
729,33,5,5043,2000,0
661,11,5,5092,2000,0
706,10,7,2580,2000,0
652,22,1,5642,2000,0
686,9,4,4333,2000,0
698,25,6,6613,2000,0
831,24,7,8545,2000,0
742,22,7,5691,2000,0
730,23,4,7874,2000,0
684,15,6,3326,2000,0
607,25,4,2383,2000,0
753,13,8,6113,2000,0
709,29,4,6470,2000,0
744,27,7,3192,2000,0
763,11,6,6928,2000,0
684,23,5,4949,2000,0
671,28,7,5981,2000,0
720,39,3,3135,2000,0
735,16,6,7060,2000,0
744,19,2,4076,2000,0
696,35,2,691,2000,0
752,22,6,3918,2000,0
770,14,4,4428,2000,0
723,8,7,3411,2000,0
745,20,4,5619,2000,0
689,12,3,3599,2000,0
739,31,5,6236,2000,0
730,30,4,4435,2000,0
737,24,3,3804,2000,0
690,7,4,2234,2000,0
649,15,5,4208,2000,0
725,17,6,6639,2000,0
779,17,3,5889,2000,0
772,15,2,2198,2000,0
730,25,5,6113,2000,0
688,12,7,6768,2000,0
743,32,4,5932,2000,0
776,13,8,6255,2000,0
672,3,4,5654,2000,0
832,17,7,6176,2000,0
612,34,7,5439,2000,0
655,16,3,10033,2000,0
690,20,5,7151,2000,0
608,24,1,1977,2000,0
652,18,4,3778,2000,0
703,24,5,6957,2000,0
736,15,7,5720,2000,0
773,12,3,4271,2000,0
703,9,3,6860,2000,0
770,15,0,1944,2000,0
656,23,6,3013,2000,0
796,18,4,4412,2000,0
663,32,4,6105,2000,0
705,25,6,5088,2000,0
723,11,5,7949,2000,0
695,32,3,5683,2000,0
789,22,6,5850,2000,0
803,10,5,6263,2000,0
789,15,6,5631,2000,0
746,31,5,9922,2000,0
717,13,3,3795,2000,0
764,9,6,962,2000,0
649,25,5,2908,2000,0
719,6,6,5371,2000,0
693,17,5,4263,2000,0
692,16,1,1964,2000,0
657,19,4,4565,2000,0
676,12,7,4977,2000,0
752,35,2,7616,2000,0
750,22,8,5657,2000,0
685,16,2,6370,2000,0
684,34,8,6189,2000,0
774,26,4,2973,2000,0
717,14,4,3778,2000,0
590,18,0,6489,2000,0
672,20,4,6312,2000,0
695,7,1,8577,2000,0
713,22,3,4799,2000,0
626,21,8,5827,2000,0
691,23,4,6741,2000,0
751,10,6,6585,2000,0
676,11,6,3714,2000,0
679,16,1,3866,2000,0
714,28,1,1556,2000,0
710,22,6,5229,2000,0
689,14,5,5861,2000,0
655,10,7,2671,2000,0
725,23,6,4036,2000,0
740,13,1,6310,2000,0
679,24,6,6894,2000,0
716,21,6,6864,2000,0
780,19,4,6974,2000,0
