"creditScore","houseAge","yearsEmploy","ccDebt","year","default"
645,15,5,8037,2007,0
687,20,1,3215,2007,0
668,1,6,3701,2007,0
749,18,6,3638,2007,0
762,17,6,6226,2007,0
776,20,6,4784,2007,0
743,31,4,4294,2007,0
716,27,4,3449,2007,0
689,5,6,5002,2007,0
725,21,2,2075,2007,0
706,34,4,3094,2007,0
682,12,8,5370,2007,0
651,30,9,5045,2007,0
607,20,7,6727,2007,0
695,31,1,3359,2007,0
701,25,6,8998,2007,0
663,5,7,4031,2007,0
760,17,3,4544,2007,0
744,29,2,5492,2007,0
717,32,5,8027,2007,0
721,14,7,7414,2007,0
627,26,4,6694,2007,0
697,24,6,3083,2007,0
648,28,3,2429,2007,0
692,12,3,3684,2007,0
752,21,3,9860,2007,0
660,26,4,5273,2007,0
706,14,10,6557,2007,0
742,28,5,6032,2007,0
741,8,5,6614,2007,0
734,19,8,7296,2007,0
607,11,4,7152,2007,0
667,24,7,5043,2007,0
775,2,6,3939,2007,0
661,17,4,6051,2007,0
668,16,3,1325,2007,0
663,27,4,5967,2007,0
804,23,5,0,2007,0
759,19,6,7251,2007,0
733,13,3,5322,2007,0
667,6,6,2524,2007,0
688,29,2,4095,2007,0
678,25,6,3984,2007,0
824,22,6,4921,2007,0
665,26,4,8303,2007,0
636,28,5,5039,2007,0
654,23,2,7253,2007,0
662,14,4,5868,2007,0
652,19,6,3273,2007,0
734,26,2,4179,2007,0
714,14,5,2601,2007,0
724,21,7,3867,2007,0
824,11,4,4860,2007,0
790,21,4,3605,2007,0
682,21,3,6895,2007,0
684,20,8,4927,2007,0
704,15,3,6782,2007,0
641,16,6,3980,2007,0
721,12,1,3394,2007,0
795,8,7,3006,2007,0
724,31,3,7142,2007,0
694,13,6,3429,2007,0
764,18,4,2001,2007,0
762,1,7,3601,2007,0
764,24,6,6642,2007,0
698,15,5,2788,2007,0
716,23,6,5621,2007,0
710,32,6,2194,2007,0
643,24,5,3060,2007,0
691,32,4,6694,2007,0
721,14,4,3383,2007,0
675,19,7,5810,2007,0
678,26,0,4552,2007,0
754,18,6,4250,2007,0
758,20,2,8480,2007,0
676,4,4,3861,2007,0
713,7,3,6374,2007,0
743,20,4,2012,2007,0
681,8,7,5715,2007,0
642,24,8,1212,2007,0
705,10,4,3005,2007,0
645,16,4,2461,2007,0
606,26,4,6685,2007,0
701,17,8,7326,2007,0
746,31,6,153,2007,0
703,10,8,6479,2007,0
692,21,8,6994,2007,0
667,10,5,1541,2007,0
645,25,5,3857,2007,0
726,18,7,6192,2007,0
778,27,7,7302,2007,0
688,11,5,3254,2007,0
693,26,4,5833,2007,0
684,14,3,6709,2007,0
727,9,4,6759,2007,0
660,21,3,5316,2007,0
698,34,7,6430,2007,0
780,15,2,2832,2007,0
736,26,6,6733,2007,0
724,1,5,5902,2007,0
684,10,4,5005,2007,0
738,16,4,5306,2007,0
680,14,7,3207,2007,0
701,24,2,4645,2007,0
730,22,10,2826,2007,0
676,15,6,2257,2007,0
759,18,4,6231,2007,0
774,12,5,6993,2007,0
683,30,6,4727,2007,0
748,27,3,7651,2007,0
642,10,9,1698,2007,0
712,20,5,4961,2007,0
647,19,6,4525,2007,0
713,18,5,3181,2007,0
683,14,5,495,2007,0
694,10,3,3926,2007,0
725,28,6,1912,2007,0
714,11,2,4395,2007,0
713,21,6,1564,2007,0
635,10,5,6467,2007,0
708,30,4,3746,2007,0
714,9,6,3972,2007,0
760,21,3,4527,2007,0
708,20,4,5110,2007,0
692,23,4,6344,2007,0
764,24,6,4474,2007,0
645,27,7,9083,2007,0
677,12,7,6103,2007,0
766,25,6,4033,2007,0
658,1,7,5036,2007,0
663,26,2,5072,2007,0
743,11,5,5403,2007,0
713,21,2,5178,2007,0
698,11,6,5443,2007,0
715,22,4,2750,2007,0
716,17,5,9004,2007,0
640,25,6,4603,2007,0
702,20,8,3456,2007,0
764,14,2,2081,2007,0
579,20,6,6429,2007,0
650,18,2,9389,2007,0
505,26,7,3935,2007,0
682,15,5,3024,2007,0
639,25,6,3484,2007,0
602,10,7,2869,2007,0
725,5,5,1987,2007,0
659,23,6,8794,2007,0
681,21,7,4238,2007,0
666,27,4,3890,2007,0
679,6,3,2912,2007,0
682,25,7,3273,2007,0
718,28,8,928,2007,0
669,13,5,6238,2007,0
643,21,4,5041,2007,0
610,11,7,5655,2007,0
734,11,7,6488,2007,0
765,14,8,3654,2007,0
748,9,7,1594,2007,0
668,6,4,7190,2007,0
632,19,4,3971,2007,0
638,21,5,883,2007,0
716,19,3,4527,2007,0
649,35,4,6182,2007,0
741,16,7,8597,2007,0
703,28,4,6008,2007,0
712,15,7,3233,2007,0
825,20,5,6370,2007,0
697,30,6,1459,2007,0
712,22,6,2428,2007,0
733,19,4,4222,2007,0
614,25,5,578,2007,0
637,26,6,6588,2007,0
694,29,5,5945,2007,0
725,32,7,7507,2007,0
657,17,5,3480,2007,0
685,24,2,6780,2007,0
684,3,2,2592,2007,0
771,9,5,5382,2007,0
637,17,7,6972,2007,0
625,23,6,5677,2007,0
680,20,7,3378,2007,0
644,11,6,4339,2007,0
752,20,4,5144,2007,0
663,17,4,6246,2007,0
691,5,7,3495,2007,0
756,22,5,5404,2007,0
665,22,6,5143,2007,0
804,21,6,7009,2007,0
631,8,3,6485,2007,0
719,12,3,8456,2007,0
702,22,4,2370,2007,0
673,27,3,3811,2007,0
671,23,4,4062,2007,0
664,5,6,3409,2007,0
599,20,4,3873,2007,0
685,17,4,2184,2007,0
597,19,6,7604,2007,0
727,20,7,5931,2007,0
707,26,5,4483,2007,0
714,16,4,6857,2007,0
669,23,8,3344,2007,0
615,16,3,6562,2007,0
726,13,4,3234,2007,0
682,13,4,5907,2007,0
745,19,6,3665,2007,0
645,28,7,5568,2007,0
655,13,6,3120,2007,0
794,15,6,6783,2007,0
677,10,7,5584,2007,0
716,26,3,2531,2007,0
731,22,4,2668,2007,0
769,17,8,5564,2007,0
698,23,9,2882,2007,0
648,14,3,7282,2007,0
711,14,7,5340,2007,0
702,20,0,3083,2007,0
746,26,6,3326,2007,0
747,15,6,6883,2007,0
724,26,7,4089,2007,0
721,20,7,4975,2007,0
777,12,4,6416,2007,0
701,11,4,4388,2007,0
644,12,6,5501,2007,0
639,27,8,5154,2007,0
742,14,5,9378,2007,0
686,10,8,1043,2007,0
695,11,5,6516,2007,0
716,33,6,5637,2007,0
760,35,6,3311,2007,0
631,22,6,3218,2007,0
626,24,2,4446,2007,0
683,31,5,2549,2007,0
667,31,5,1818,2007,0
758,11,7,3582,2007,0
666,8,6,4196,2007,0
658,13,2,3883,2007,0
655,10,8,5679,2007,0
755,16,6,6210,2007,0
611,9,3,2354,2007,0
620,10,5,7100,2007,0
808,29,3,4948,2007,0
756,10,4,6038,2007,0
672,22,3,5529,2007,0
702,32,10,6600,2007,0
670,26,4,5965,2007,0
673,26,5,4382,2007,0
727,18,4,4970,2007,0
604,31,7,7391,2007,0
754,21,6,775,2007,0
610,32,6,4701,2007,0
723,15,6,5139,2007,0
688,28,5,6430,2007,0
732,20,4,7437,2007,0
692,26,8,2083,2007,0
661,20,2,6258,2007,0
767,22,10,4137,2007,0
679,23,2,3174,2007,0
739,8,7,6172,2007,0
713,12,6,8970,2007,0
619,18,4,3648,2007,0
622,27,5,8636,2007,0
711,13,5,5209,2007,0
801,13,6,2659,2007,0
734,17,4,4822,2007,0
630,3,8,8757,2007,0
638,27,6,4199,2007,0
688,12,4,5461,2007,0
622,25,4,8997,2007,0
646,21,8,5852,2007,0
717,18,7,4819,2007,0
699,22,3,5086,2007,0
642,32,2,3913,2007,0
654,31,6,5048,2007,0
660,23,7,1183,2007,0
659,8,10,2378,2007,0
629,21,5,3843,2007,0
712,11,8,5780,2007,0
707,5,6,2098,2007,0
729,17,5,5783,2007,0
736,9,5,4041,2007,0
618,18,6,3866,2007,0
755,24,3,6322,2007,0
768,10,6,7162,2007,0
712,18,6,1375,2007,0
758,10,8,4818,2007,0
688,24,4,6780,2007,0
716,22,4,4637,2007,0
762,29,4,3908,2007,0
713,14,7,7040,2007,0
766,18,6,3308,2007,0
670,16,6,1829,2007,0
712,9,3,6998,2007,0
675,31,5,4689,2007,0
674,9,6,8409,2007,0
848,17,4,5510,2007,0
610,20,5,7464,2007,0
670,11,2,8285,2007,0
649,18,6,4366,2007,0
712,28,8,4379,2007,0
679,25,7,2333,2007,0
596,19,7,5999,2007,0
736,13,4,11324,2007,1
675,27,5,7812,2007,0
720,19,2,5454,2007,0
659,29,3,8956,2007,0
717,25,6,7965,2007,0
566,18,8,2218,2007,0
757,23,5,5447,2007,0
740,23,4,5100,2007,0
740,9,3,322,2007,0
697,5,3,5110,2007,0
725,6,3,5915,2007,0
666,21,10,6740,2007,0
766,29,2,4550,2007,0
610,15,6,6250,2007,0
728,19,5,5633,2007,0
767,16,7,4104,2007,0
700,8,9,3685,2007,0
729,22,5,2046,2007,0
647,26,3,1981,2007,0
702,16,6,2254,2007,0
755,23,5,5268,2007,0
680,20,7,4978,2007,0
719,9,4,4977,2007,0
728,28,4,6098,2007,0
629,22,5,8137,2007,0
677,10,5,8837,2007,0
685,2,5,3536,2007,0
774,37,2,1037,2007,0
550,9,7,3509,2007,0
775,33,5,6303,2007,0
720,13,3,3164,2007,0
730,14,4,4819,2007,0
724,13,6,3612,2007,0
661,28,5,3380,2007,0
755,35,3,6012,2007,0
658,11,4,4544,2007,0
617,15,4,2604,2007,0
689,34,6,6403,2007,0
627,7,5,8565,2007,0
715,14,3,3241,2007,0
546,20,4,6185,2007,0
695,32,6,7281,2007,0
648,26,5,4862,2007,0
759,24,5,4100,2007,0
610,16,5,4323,2007,0
783,18,2,7180,2007,0
673,17,1,3241,2007,0
748,18,6,7076,2007,0
652,19,8,3915,2007,0
777,26,4,3979,2007,0
729,28,3,4362,2007,0
723,4,6,5639,2007,0
692,13,8,3578,2007,0
743,26,5,7425,2007,0
747,28,5,307,2007,0
688,19,5,5103,2007,0
549,14,1,5073,2007,0
738,13,6,4857,2007,0
681,21,8,3507,2007,0
742,25,6,7328,2007,0
742,30,4,3887,2007,0
734,18,7,4050,2007,0
685,11,3,5635,2007,0
668,20,5,6904,2007,0
763,13,6,2851,2007,0
672,37,2,5000,2007,0
707,18,6,6121,2007,0
607,6,5,6348,2007,0
696,19,5,3657,2007,0
610,17,7,9540,2007,0
748,15,6,6052,2007,0
719,30,6,4611,2007,0
762,17,2,7336,2007,0
785,21,3,5432,2007,0
723,9,5,5513,2007,0
625,16,2,5055,2007,0
659,23,5,5509,2007,0
627,22,4,2477,2007,0
744,20,4,6794,2007,0
727,23,4,2882,2007,0
778,12,6,4593,2007,0
799,32,5,2122,2007,0
749,13,8,5650,2007,0
685,23,1,5528,2007,0
674,23,4,5186,2007,0
767,17,4,7991,2007,0
661,10,3,3091,2007,0
683,13,3,5222,2007,0
671,11,3,4074,2007,0
681,14,4,2882,2007,0
702,6,4,5536,2007,0
711,24,2,5350,2007,0
743,22,7,2930,2007,0
662,11,9,7068,2007,0
730,30,5,4684,2007,0
750,19,8,3836,2007,0
675,19,6,5535,2007,0
647,32,7,10318,2007,0
639,9,6,6620,2007,0
710,20,7,6305,2007,0
647,21,6,8699,2007,0
612,14,5,6843,2007,0
728,15,4,6283,2007,0
703,22,6,8296,2007,0
747,7,6,7916,2007,0
706,25,2,8039,2007,0
679,20,5,5872,2007,0
649,18,7,7145,2007,0
603,36,9,1930,2007,0
627,16,0,7066,2007,0
698,26,3,4411,2007,0
692,8,3,4085,2007,0
703,17,7,4699,2007,0
670,18,7,6125,2007,0
697,28,7,3809,2007,0
605,19,6,0,2007,0
622,19,4,5045,2007,0
750,23,5,6596,2007,0
749,22,5,813,2007,0
604,9,8,7862,2007,0
608,30,6,2873,2007,0
683,28,4,7113,2007,0
744,21,9,5729,2007,0
699,11,2,4779,2007,0
612,22,8,5338,2007,0
708,17,5,0,2007,0
731,26,6,4876,2007,0
749,20,2,1253,2007,0
780,4,6,4303,2007,0
692,18,4,5955,2007,0
727,29,6,4143,2007,0
669,25,4,5575,2007,0
657,28,5,2918,2007,0
715,12,7,3239,2007,0
644,20,3,4836,2007,0
751,17,4,9237,2007,0
692,14,5,7393,2007,0
802,29,2,2059,2007,0
755,36,5,4936,2007,0
724,20,7,4658,2007,0
737,29,8,9219,2007,0
714,15,6,8635,2007,0
609,21,5,4352,2007,0
668,21,7,3973,2007,0
644,11,6,1947,2007,0
696,4,2,6463,2007,0
682,14,5,7896,2007,0
695,24,7,4413,2007,0
657,23,8,5072,2007,0
684,29,10,6062,2007,0
671,28,5,3415,2007,0
737,19,3,5571,2007,0
772,19,6,7099,2007,0
639,7,7,1268,2007,0
727,36,3,6504,2007,0
789,29,6,6813,2007,0
720,13,9,5243,2007,0
743,24,4,3747,2007,0
732,26,9,5234,2007,0
715,23,1,5583,2007,0
693,12,6,5380,2007,0
721,18,5,5897,2007,0
709,24,1,7031,2007,0
622,26,4,4835,2007,0
750,20,7,9303,2007,0
654,13,3,4624,2007,0
702,4,5,4335,2007,0
756,25,5,8302,2007,0
578,33,4,4988,2007,0
651,26,2,7491,2007,0
686,30,7,5010,2007,0
684,9,7,6392,2007,0
689,30,8,3501,2007,0
739,16,2,5446,2007,0
760,31,7,5989,2007,0
696,27,5,9208,2007,0
731,10,8,5295,2007,0
793,25,6,3456,2007,0
769,21,6,7331,2007,0
665,17,8,6371,2007,0
667,19,6,6525,2007,0
767,15,6,4455,2007,0
715,17,6,5070,2007,0
725,21,6,3731,2007,0
642,25,4,4632,2007,0
682,35,5,5551,2007,0
702,1,7,6447,2007,0
752,22,5,5279,2007,0
598,11,3,8144,2007,0
747,15,9,5718,2007,0
778,15,8,3905,2007,0
745,19,10,5036,2007,0
703,23,4,4105,2007,0
641,9,5,659,2007,0
679,16,8,6004,2007,0
772,19,2,5475,2007,0
695,29,5,6317,2007,0
681,30,3,1090,2007,0
726,29,1,2819,2007,0
626,11,8,5153,2007,0
698,25,1,3730,2007,0
691,15,4,6282,2007,0
685,19,5,2163,2007,0
694,28,6,5025,2007,0
678,23,8,3513,2007,0
705,12,8,6183,2007,0
751,25,3,6980,2007,0
583,21,0,3471,2007,0
715,27,2,5508,2007,0
706,9,7,5465,2007,0
732,12,5,4013,2007,0
659,15,4,9698,2007,0
665,17,6,7861,2007,0
707,17,5,4738,2007,0
632,10,7,5654,2007,0
575,16,6,5763,2007,0
697,13,5,5133,2007,0
720,27,5,6575,2007,0
691,29,3,4285,2007,0
662,16,4,5164,2007,0
730,12,6,7992,2007,0
646,24,7,6163,2007,0
767,15,5,5580,2007,0
800,25,3,5399,2007,0
686,17,8,6880,2007,0
811,20,6,4937,2007,0
689,6,9,3795,2007,0
659,18,8,3515,2007,0
669,25,6,7019,2007,0
702,23,7,6942,2007,0
707,26,4,5251,2007,0
726,10,5,2418,2007,0
696,36,5,5337,2007,0
617,17,9,6921,2007,0
667,28,5,3142,2007,0
703,22,5,5072,2007,0
680,15,0,5590,2007,0
718,14,8,5978,2007,0
761,13,8,0,2007,0
783,28,2,3579,2007,0
635,25,6,1177,2007,0
751,30,4,2189,2007,0
704,9,6,4852,2007,0
647,27,9,5688,2007,0
725,25,4,3846,2007,0
741,12,7,5727,2007,0
653,20,1,3385,2007,0
624,8,6,7998,2007,0
677,13,5,4149,2007,0
690,27,4,5016,2007,0
644,11,7,5315,2007,0
613,12,4,7204,2007,0
738,13,6,3959,2007,0
680,23,6,1330,2007,0
671,15,3,6113,2007,0
688,17,5,5287,2007,0
721,10,6,6817,2007,0
716,35,5,9775,2007,0
720,9,1,4641,2007,0
651,11,5,4858,2007,0
662,11,4,3432,2007,0
806,5,7,2269,2007,0
771,21,4,4014,2007,0
694,13,4,4732,2007,0
665,33,7,6177,2007,0
666,22,2,4454,2007,0
745,23,6,4788,2007,0
641,14,6,4790,2007,0
633,25,7,6741,2007,0
635,27,3,3463,2007,0
716,14,2,3013,2007,0
685,20,6,6091,2007,0
657,29,6,2543,2007,0
762,36,5,1404,2007,0
717,26,6,4085,2007,0
784,10,7,4665,2007,0
740,30,2,5973,2007,0
713,27,9,4980,2007,0
677,25,0,5720,2007,0
610,29,4,4814,2007,0
705,23,4,5329,2007,0
758,26,4,2922,2007,0
693,26,4,0,2007,0
737,23,5,4381,2007,0
687,14,4,4468,2007,0
760,14,8,1938,2007,0
741,25,7,3332,2007,0
680,17,7,6258,2007,0
823,13,4,6257,2007,0
733,30,5,7394,2007,0
631,19,4,7379,2007,0
738,29,10,2626,2007,0
718,19,5,5881,2007,0
743,21,2,4533,2007,0
636,30,4,3175,2007,0
572,19,0,2737,2007,0
762,14,9,3585,2007,0
737,20,5,2908,2007,0
677,14,6,4462,2007,0
679,23,5,4184,2007,0
753,25,6,4956,2007,0
746,12,8,6319,2007,0
641,18,6,7726,2007,0
719,11,3,5586,2007,0
651,23,2,6886,2007,0
556,6,5,5404,2007,0
668,8,7,4736,2007,0
709,10,4,4936,2007,0
752,10,3,6075,2007,0
683,21,6,6308,2007,0
678,15,6,6284,2007,0
760,5,5,4416,2007,0
770,1,7,2626,2007,0
772,17,5,7382,2007,0
713,17,4,5544,2007,0
679,21,3,2779,2007,0
754,20,5,2708,2007,0
784,24,2,6338,2007,0
814,31,8,2977,2007,0
703,14,8,5405,2007,0
738,29,7,6709,2007,0
697,28,4,6245,2007,0
622,27,7,4037,2007,0
733,21,6,6863,2007,0
725,21,4,4356,2007,0
781,18,7,4980,2007,0
684,11,5,808,2007,0
727,22,4,4510,2007,0
585,22,5,4328,2007,0
612,17,3,3206,2007,0
686,18,3,6240,2007,0
768,20,0,2513,2007,0
716,15,5,2690,2007,0
747,22,3,6154,2007,0
710,30,4,3680,2007,0
700,3,5,1532,2007,0
751,18,8,1928,2007,0
733,14,4,0,2007,0
593,24,7,5882,2007,0
636,26,0,5246,2007,0
673,22,9,4373,2007,0
718,27,3,6249,2007,0
747,21,3,5128,2007,0
723,27,7,2343,2007,0
693,6,4,3600,2007,0
680,12,2,7646,2007,0
683,19,6,5003,2007,0
774,20,4,1872,2007,0
752,23,4,1650,2007,0
772,8,5,5291,2007,0
643,23,4,7023,2007,0
736,7,4,4626,2007,0
787,16,6,5106,2007,0
598,16,6,6109,2007,0
737,22,3,7515,2007,0
694,18,9,4030,2007,0
715,15,2,3985,2007,0
599,26,8,3764,2007,0
722,26,7,4087,2007,0
693,13,3,7224,2007,0
730,8,5,2629,2007,0
784,26,2,4154,2007,0
694,20,6,1316,2007,0
755,29,6,5031,2007,0
703,26,5,6185,2007,0
713,14,4,6739,2007,0
608,33,4,5366,2007,0
810,30,7,7549,2007,0
679,30,4,2625,2007,0
753,31,6,7746,2007,0
653,9,5,3961,2007,0
742,16,2,4074,2007,0
