"creditScore","houseAge","yearsEmploy","ccDebt","year","default"
733,16,5,1682,2005,0
729,15,3,8426,2005,0
747,21,4,4785,2005,0
657,24,8,3645,2005,0
659,18,1,3395,2005,0
756,29,1,5365,2005,0
646,20,5,2612,2005,0
710,31,5,4993,2005,0
614,18,5,2357,2005,0
674,16,6,4633,2005,0
652,33,6,2697,2005,0
689,32,4,5469,2005,0
690,23,6,5716,2005,0
707,32,5,4688,2005,0
775,35,6,6024,2005,0
686,12,6,3801,2005,0
644,16,9,3233,2005,0
709,15,5,1322,2005,0
696,17,5,5231,2005,0
642,13,1,4106,2005,0
654,6,5,5741,2005,0
674,24,6,7201,2005,0
735,28,5,4020,2005,0
605,23,5,4588,2005,0
691,17,6,6375,2005,0
737,26,3,3733,2005,0
794,16,1,4772,2005,0
693,29,5,6692,2005,0
790,11,3,2623,2005,0
757,10,6,7882,2005,0
663,22,3,7185,2005,0
653,14,7,3591,2005,0
687,8,4,6977,2005,0
666,11,2,4757,2005,0
622,20,6,1661,2005,0
703,27,6,5582,2005,0
677,34,7,4865,2005,0
640,19,6,2271,2005,0
723,23,3,4751,2005,0
664,13,6,7005,2005,0
679,29,6,5698,2005,0
678,17,5,7543,2005,0
673,12,7,8073,2005,0
717,24,6,1281,2005,0
663,22,10,4956,2005,0
750,17,7,2489,2005,0
751,18,4,6060,2005,0
701,9,7,5978,2005,0
642,19,5,3517,2005,0
681,31,1,6466,2005,0
785,16,3,6531,2005,0
687,20,7,6156,2005,0
769,34,6,5946,2005,0
733,20,6,4420,2005,0
767,31,5,4684,2005,0
678,19,5,1607,2005,0
708,15,6,5260,2005,0
749,15,9,6062,2005,0
776,25,4,1981,2005,0
772,20,5,3476,2005,0
693,18,6,6706,2005,0
714,15,9,6814,2005,0
644,24,2,435,2005,0
628,14,7,7142,2005,0
661,7,5,5441,2005,0
675,28,3,3445,2005,0
745,29,10,853,2005,0
711,26,5,4756,2005,0
698,20,3,3473,2005,0
657,24,8,2513,2005,0
697,20,6,5299,2005,0
683,15,6,5119,2005,0
780,24,5,6209,2005,0
626,17,3,7777,2005,0
675,16,3,3573,2005,0
710,28,7,4649,2005,0
819,20,6,5797,2005,0
752,30,3,3503,2005,0
697,8,5,4607,2005,0
745,36,0,6462,2005,0
717,30,7,4435,2005,0
697,10,5,5451,2005,0
698,17,4,5084,2005,0
735,18,7,4494,2005,0
751,19,4,5720,2005,0
738,17,6,1960,2005,0
709,22,4,3826,2005,0
744,27,4,5380,2005,0
631,14,5,2528,2005,0
705,23,7,3191,2005,0
673,13,5,2159,2005,0
626,17,7,5790,2005,0
715,12,4,4048,2005,0
746,12,4,5757,2005,0
648,17,3,7654,2005,0
735,13,3,4717,2005,0
749,25,5,6654,2005,0
629,13,5,6564,2005,0
731,16,7,3829,2005,0
737,29,7,2592,2005,0
603,20,3,3611,2005,0
741,32,5,3400,2005,0
678,7,5,5287,2005,0
694,9,2,5796,2005,0
619,28,5,4798,2005,0
618,10,5,3040,2005,0
644,26,6,0,2005,0
637,38,2,7830,2005,0
813,17,5,5847,2005,0
768,24,3,3053,2005,0
690,21,10,6550,2005,0
678,30,5,5056,2005,0
722,17,6,6917,2005,0
728,13,3,5716,2005,0
651,34,5,2280,2005,0
681,8,5,2900,2005,0
680,16,8,5882,2005,0
735,31,2,5644,2005,0
759,20,6,2601,2005,0
787,20,5,4618,2005,0
691,38,3,6046,2005,0
666,23,4,9792,2005,0
702,34,7,4082,2005,0
776,15,4,2355,2005,0
714,15,6,5507,2005,0
665,24,3,7533,2005,0
666,31,4,2650,2005,0
594,32,10,83,2005,0
659,11,4,7165,2005,0
721,26,2,4321,2005,0
774,23,7,8664,2005,0
749,20,6,5012,2005,0
676,30,3,2990,2005,0
776,11,5,7753,2005,0
677,27,5,3363,2005,0
823,20,3,7597,2005,0
675,16,5,3933,2005,0
672,12,9,6861,2005,0
721,20,6,5178,2005,0
660,31,6,1362,2005,0
695,23,5,5270,2005,0
696,9,2,3188,2005,0
695,25,4,3523,2005,0
682,13,5,4530,2005,0
681,33,3,3996,2005,0
730,18,5,5031,2005,0
758,29,5,5754,2005,0
750,20,5,5540,2005,0
718,20,5,8004,2005,0
688,26,5,6797,2005,0
698,11,4,1817,2005,0
618,18,7,5607,2005,0
704,20,5,3936,2005,0
708,24,3,6960,2005,0
688,28,1,6464,2005,0
687,27,4,7287,2005,0
720,15,1,3855,2005,0
738,34,5,5965,2005,0
650,24,6,4394,2005,0
669,24,3,4510,2005,0
702,15,6,5998,2005,0
656,24,8,5251,2005,0
742,16,8,6251,2005,0
686,8,4,4458,2005,0
770,15,6,6778,2005,0
711,11,5,8888,2005,0
702,16,6,2501,2005,0
686,29,9,6922,2005,0
693,13,5,3664,2005,0
725,25,5,4109,2005,0
705,19,6,4002,2005,0
694,24,8,7952,2005,0
736,16,3,8466,2005,0
795,29,6,4404,2005,0
757,22,3,4256,2005,0
671,23,6,7216,2005,0
686,14,4,3697,2005,0
676,29,6,7600,2005,0
683,18,4,4434,2005,0
657,14,6,1959,2005,0
739,15,5,8230,2005,0
780,18,5,5021,2005,0
856,20,7,5900,2005,0
634,18,10,8567,2005,0
714,15,6,4300,2005,0
701,13,7,3662,2005,0
850,28,6,5702,2005,0
723,8,5,6578,2005,0
614,18,5,7054,2005,0
711,24,8,7989,2005,0
791,11,5,6587,2005,0
598,24,6,3528,2005,0
723,19,4,4879,2005,0
696,33,7,6641,2005,0
731,21,4,4690,2005,0
595,19,4,6022,2005,0
714,16,6,3605,2005,0
707,24,2,964,2005,0
710,28,7,1256,2005,0
670,24,7,6945,2005,0
651,30,9,5680,2005,0
692,28,1,5551,2005,0
739,17,11,5719,2005,0
786,9,5,6953,2005,0
731,21,4,6893,2005,0
714,17,7,4290,2005,0
713,14,4,3692,2005,0
710,28,5,5599,2005,0
747,21,8,3095,2005,0
717,14,1,6742,2005,0
681,17,2,5173,2005,0
656,23,6,2703,2005,0
604,11,4,1779,2005,0
708,22,9,3121,2005,0
658,27,7,7246,2005,0
745,24,5,1293,2005,0
642,15,9,8132,2005,0
647,19,3,4103,2005,0
648,21,3,6128,2005,0
723,15,6,8091,2005,0
717,26,1,4404,2005,0
737,28,7,2119,2005,0
669,17,6,2740,2005,0
700,24,5,6311,2005,0
707,23,7,2165,2005,0
724,30,7,8014,2005,0
652,11,3,4218,2005,0
725,17,4,5208,2005,0
664,16,4,4707,2005,0
639,24,3,1240,2005,0
669,12,4,3403,2005,0
708,25,2,1576,2005,0
777,26,7,7669,2005,0
720,20,6,8726,2005,0
673,23,2,2160,2005,0
689,40,6,4624,2005,0
699,22,2,4170,2005,0
779,25,4,5133,2005,0
659,24,8,7772,2005,0
657,27,2,4581,2005,0
644,24,4,6569,2005,0
679,26,5,6184,2005,0
647,24,6,4722,2005,0
675,20,4,1449,2005,0
760,16,7,3910,2005,0
786,10,6,6162,2005,0
759,8,7,8625,2005,0
603,16,5,3846,2005,0
648,23,9,6959,2005,0
709,15,6,3438,2005,0
668,38,6,2288,2005,0
720,28,2,7696,2005,0
709,29,7,5740,2005,0
811,31,5,2477,2005,0
682,22,5,2045,2005,0
708,17,8,5197,2005,0
721,34,5,5410,2005,0
675,23,1,7116,2005,0
660,14,3,7584,2005,0
624,28,5,6885,2005,0
678,11,5,5285,2005,0
690,27,6,5901,2005,0
742,15,7,4955,2005,0
687,21,4,3602,2005,0
727,23,7,7491,2005,0
717,13,8,1989,2005,0
696,37,2,2415,2005,0
671,19,3,5999,2005,0
659,13,7,4215,2005,0
673,31,3,6037,2005,0
682,19,6,3313,2005,0
674,21,7,2612,2005,0
732,15,7,3597,2005,0
782,34,5,4127,2005,0
678,16,1,8663,2005,0
765,24,6,4855,2005,0
764,14,6,1008,2005,0
696,29,2,6639,2005,0
686,27,6,2748,2005,0
684,22,8,2985,2005,0
816,25,5,7649,2005,0
723,28,7,233,2005,0
654,10,5,4856,2005,0
682,16,5,6848,2005,0
643,22,2,6150,2005,0
738,24,3,7531,2005,0
579,26,1,4419,2005,0
685,20,5,3995,2005,0
720,22,4,4673,2005,0
739,2,6,6414,2005,0
670,4,8,3480,2005,0
796,29,4,5432,2005,0
693,15,4,7981,2005,0
690,27,7,7078,2005,0
685,13,4,4287,2005,0
677,18,7,8111,2005,0
657,21,9,4333,2005,0
774,13,9,5253,2005,0
725,24,7,6354,2005,0
723,27,9,4889,2005,0
733,13,7,8067,2005,0
709,14,5,9509,2005,0
822,17,6,8600,2005,0
661,12,8,6668,2005,0
759,18,6,6914,2005,0
687,28,6,7719,2005,0
677,34,7,5202,2005,0
790,18,7,5790,2005,0
797,36,7,3803,2005,0
709,20,6,5947,2005,0
728,25,4,3223,2005,0
725,29,5,2797,2005,0
720,20,6,3578,2005,0
766,9,4,3814,2005,0
712,26,6,4617,2005,0
650,30,5,2898,2005,0
749,26,1,7897,2005,0
717,22,6,5242,2005,0
677,13,6,6526,2005,0
573,18,4,2531,2005,0
604,35,4,5342,2005,0
733,9,2,5113,2005,0
834,19,1,7701,2005,0
675,4,5,5673,2005,0
853,21,5,4390,2005,0
667,1,2,3470,2005,0
697,24,4,2944,2005,0
630,17,3,7277,2005,0
681,23,3,5488,2005,0
703,15,7,2158,2005,0
709,16,7,9866,2005,0
661,23,6,4504,2005,0
738,24,2,3688,2005,0
671,17,4,1793,2005,0
733,13,6,4514,2005,0
708,12,5,9624,2005,0
639,14,2,1795,2005,0
693,12,6,4487,2005,0
792,28,5,3060,2005,0
745,25,7,4759,2005,0
729,20,5,5184,2005,0
674,35,5,4366,2005,0
677,3,5,8185,2005,0
688,22,2,4805,2005,0
714,26,1,5059,2005,0
604,22,6,4503,2005,0
682,30,5,7146,2005,0
702,18,7,7181,2005,0
665,14,4,3056,2005,0
687,34,6,5888,2005,0
716,15,3,7411,2005,0
570,26,5,8568,2005,0
605,26,7,3555,2005,0
692,24,4,3612,2005,0
721,29,2,3217,2005,0
705,23,6,4548,2005,0
684,32,6,2320,2005,0
653,37,5,8356,2005,0
751,32,9,3908,2005,0
654,21,2,6339,2005,0
684,16,6,3705,2005,0
713,31,5,1577,2005,0
777,14,8,7451,2005,0
725,15,1,8376,2005,0
791,7,0,3471,2005,0
697,18,2,5276,2005,0
635,7,9,5311,2005,0
678,13,3,8390,2005,0
727,33,0,6039,2005,0
646,17,6,4033,2005,0
722,16,2,4129,2005,0
671,17,3,4425,2005,0
782,25,8,7952,2005,0
726,6,3,6200,2005,0
714,17,7,4331,2005,0
779,1,6,4794,2005,0
770,9,7,4395,2005,0
752,20,7,4867,2005,0
775,17,8,2769,2005,0
693,16,2,4864,2005,0
742,22,6,6128,2005,0
708,27,5,4358,2005,0
704,29,7,6358,2005,0
677,38,7,5924,2005,0
723,25,5,4623,2005,0
713,27,4,7674,2005,0
758,5,4,4631,2005,0
758,26,5,7067,2005,0
747,23,0,7963,2005,0
694,24,4,2170,2005,0
689,24,1,5711,2005,0
706,26,8,7207,2005,0
622,18,5,6026,2005,0
667,20,9,5547,2005,0
717,11,0,2364,2005,0
748,25,6,7521,2005,0
651,32,8,7097,2005,0
698,4,3,11437,2005,0
700,7,5,8679,2005,0
756,11,2,4285,2005,0
744,35,4,3766,2005,0
683,23,3,4846,2005,0
706,35,7,7879,2005,0
678,28,7,2394,2005,0
690,19,4,6378,2005,0
701,17,6,2963,2005,0
779,23,3,4002,2005,0
640,8,7,5426,2005,0
705,2,3,2585,2005,0
667,35,6,2424,2005,0
708,31,10,7603,2005,0
635,21,5,7224,2005,0
711,12,6,1949,2005,0
714,23,7,6450,2005,0
724,18,2,8614,2005,0
690,20,6,4251,2005,0
665,28,5,177,2005,0
708,23,1,5467,2005,0
666,6,7,5817,2005,0
595,22,5,7143,2005,0
675,28,8,6562,2005,0
608,40,4,3557,2005,0
821,23,4,6303,2005,0
679,20,9,4659,2005,0
647,8,6,3311,2005,0
751,8,4,5637,2005,0
695,20,3,6345,2005,0
731,9,5,6975,2005,0
678,28,5,6768,2005,0
603,11,3,5901,2005,0
660,23,7,7694,2005,0
762,9,5,5813,2005,0
825,22,5,5469,2005,0
661,20,5,3618,2005,0
738,26,7,4944,2005,0
690,22,6,6932,2005,0
725,18,6,5815,2005,0
682,23,2,4046,2005,0
773,35,5,6000,2005,0
722,1,5,2387,2005,0
733,7,4,6376,2005,0
759,28,2,2566,2005,0
741,10,6,4233,2005,0
697,20,4,5147,2005,0
682,16,7,4061,2005,0
734,27,4,1605,2005,0
725,32,7,8242,2005,0
835,11,8,6501,2005,0
712,18,3,3586,2005,0
693,21,8,7054,2005,0
686,17,5,4871,2005,0
703,34,7,3408,2005,0
722,17,8,4900,2005,0
650,23,3,7775,2005,0
638,34,3,7822,2005,0
824,20,5,3469,2005,0
760,22,5,7285,2005,0
739,21,5,6449,2005,0
733,38,6,1919,2005,0
663,22,8,6683,2005,0
735,18,1,2822,2005,0
755,25,6,4384,2005,0
685,2,3,3944,2005,0
687,22,6,7915,2005,0
674,38,8,5708,2005,0
652,33,4,3214,2005,0
763,32,4,4236,2005,0
774,15,4,6414,2005,0
631,21,7,9464,2005,0
770,22,5,7003,2005,0
722,28,4,6033,2005,0
701,7,6,2729,2005,0
676,15,1,7631,2005,0
715,3,6,6357,2005,0
691,26,4,6103,2005,0
689,31,9,885,2005,0
734,16,6,2727,2005,0
738,31,5,7514,2005,0
716,19,6,6096,2005,0
701,30,6,6282,2005,0
638,14,3,4975,2005,0
700,21,7,783,2005,0
716,27,5,8448,2005,0
755,23,7,4043,2005,0
735,21,6,5567,2005,0
712,24,4,5421,2005,0
678,16,4,2943,2005,0
706,9,4,3962,2005,0
707,40,6,10194,2005,0
690,25,7,4232,2005,0
658,20,6,5049,2005,0
731,6,6,4889,2005,0
672,22,6,3264,2005,0
693,17,5,865,2005,0
570,10,1,3185,2005,0
682,18,6,3411,2005,0
738,29,4,7381,2005,0
700,27,6,7090,2005,0
740,3,3,179,2005,0
603,26,1,3955,2005,0
715,14,5,6213,2005,0
664,33,7,4714,2005,0
613,13,5,2892,2005,0
721,25,2,4556,2005,0
718,17,5,5717,2005,0
673,14,5,4037,2005,0
777,29,9,4507,2005,0
716,14,5,1912,2005,0
631,29,8,6760,2005,0
713,22,3,3607,2005,0
645,12,5,2544,2005,0
705,17,7,3889,2005,0
768,18,7,7619,2005,0
748,21,6,6597,2005,0
710,28,8,6984,2005,0
772,27,7,5557,2005,0
681,15,3,9691,2005,0
678,30,4,6175,2005,0
696,20,4,5821,2005,0
684,35,3,5345,2005,0
593,23,4,4701,2005,0
745,18,5,3108,2005,0
677,24,6,4849,2005,0
671,16,2,7623,2005,0
692,20,8,5416,2005,0
665,28,6,5538,2005,0
627,24,5,7238,2005,0
808,3,10,3448,2005,0
658,10,4,1854,2005,0
651,26,7,4629,2005,0
703,17,5,5200,2005,0
641,12,4,5381,2005,0
676,11,8,7764,2005,0
712,28,8,2951,2005,0
701,10,5,6905,2005,0
704,34,9,6079,2005,0
714,21,5,8238,2005,0
634,32,6,5114,2005,0
752,14,4,6646,2005,0
703,29,6,985,2005,0
697,6,9,7456,2005,0
742,24,3,2966,2005,0
714,20,2,7226,2005,0
704,12,7,6071,2005,0
836,12,6,0,2005,0
722,14,7,4582,2005,0
715,29,7,4122,2005,0
742,25,8,6479,2005,0
710,19,1,4968,2005,0
610,34,6,5573,2005,0
648,9,5,1668,2005,0
807,27,6,2956,2005,0
770,30,3,4393,2005,0
676,11,4,1382,2005,0
708,22,2,4500,2005,0
644,26,6,5013,2005,0
637,17,5,7896,2005,0
768,18,3,4190,2005,0
658,21,6,7328,2005,0
720,11,6,4200,2005,0
631,30,5,8315,2005,0
692,20,8,6453,2005,0
609,13,5,4324,2005,0
729,36,5,5575,2005,0
706,32,6,5907,2005,0
666,34,3,10945,2005,0
682,18,4,3137,2005,0
650,21,1,1652,2005,0
796,12,5,6312,2005,0
674,25,6,4286,2005,0
670,7,1,3787,2005,0
629,14,4,5698,2005,0
792,11,6,9019,2005,0
594,15,5,5210,2005,0
723,22,4,1832,2005,0
758,21,6,3493,2005,0
715,26,7,6808,2005,0
682,29,6,6186,2005,0
724,26,3,3026,2005,0
651,18,2,817,2005,0
710,21,5,2290,2005,0
659,26,7,6727,2005,0
673,35,7,4844,2005,0
629,25,6,4803,2005,0
725,18,5,1326,2005,0
677,15,4,6244,2005,0
829,26,5,2858,2005,0
634,18,3,8232,2005,0
771,36,4,5221,2005,0
793,24,9,5460,2005,0
650,12,6,6760,2005,0
766,19,4,8436,2005,0
796,33,8,5394,2005,0
705,20,5,1081,2005,0
666,19,6,5339,2005,0
732,26,3,3173,2005,0
684,10,6,5857,2005,0
695,32,8,7842,2005,0
778,9,6,4291,2005,0
698,23,6,6975,2005,0
670,22,7,7087,2005,0
661,32,6,2691,2005,0
713,22,6,5163,2005,0
708,20,7,5657,2005,0
717,19,6,8306,2005,0
631,6,5,6027,2005,0
644,20,4,4685,2005,0
746,27,3,3671,2005,0
696,11,4,5527,2005,0
676,9,0,1340,2005,0
680,20,6,6003,2005,0
683,34,1,5887,2005,0
659,27,3,2728,2005,0
654,25,8,4958,2005,0
774,35,6,431,2005,0
720,13,7,5465,2005,0
647,14,8,4668,2005,0
732,25,6,5881,2005,0
772,20,0,3767,2005,0
712,18,6,5360,2005,0
651,20,4,4537,2005,0
607,30,5,2841,2005,0
735,20,7,3189,2005,0
701,31,5,4335,2005,0
669,11,7,5120,2005,0
712,2,4,6566,2005,0
723,11,7,5636,2005,0
647,21,6,4252,2005,0
718,17,6,8337,2005,0
619,20,6,7151,2005,0
762,24,5,3419,2005,0
724,15,5,939,2005,0
705,25,8,5847,2005,0
632,5,8,4548,2005,0
676,18,3,2383,2005,0
689,18,4,3637,2005,0
704,17,5,5177,2005,0
672,23,6,9802,2005,0
573,22,6,4938,2005,0
695,0,7,1808,2005,0
676,35,4,4056,2005,0
700,28,5,5579,2005,0
619,31,2,3363,2005,0
750,6,4,5339,2005,0
653,26,4,9629,2005,0
687,13,5,4814,2005,0
730,21,4,5092,2005,0
700,11,5,6317,2005,0
606,22,6,4205,2005,0
697,18,5,6117,2005,0
772,32,6,2909,2005,0
753,17,2,7596,2005,0
702,26,3,4055,2005,0
732,15,5,1077,2005,0
761,19,4,5188,2005,0
603,18,5,7209,2005,0
653,16,4,3941,2005,0
659,25,8,5065,2005,0
686,21,10,3979,2005,0
682,33,1,3579,2005,0
669,6,9,3720,2005,0
799,18,4,4598,2005,0
657,19,3,3853,2005,0
740,25,3,7049,2005,0
691,9,1,5654,2005,0
679,14,4,5077,2005,0
704,23,2,7002,2005,0
684,24,3,4934,2005,0
727,11,4,2740,2005,0
733,19,4,5618,2005,0
730,19,3,6936,2005,0
622,10,3,4386,2005,0
638,17,5,7718,2005,0
692,24,7,3547,2005,0
726,17,4,2799,2005,0
743,13,3,5427,2005,0
627,22,4,10137,2005,0
666,23,3,5939,2005,0
632,35,7,1982,2005,0
658,4,6,7984,2005,0
732,11,4,6194,2005,0
741,13,5,1209,2005,0
752,18,4,3092,2005,0
680,20,3,6470,2005,0
732,22,2,1255,2005,0
764,16,9,4559,2005,0
650,16,6,1682,2005,0
736,20,6,3488,2005,0
645,20,8,4758,2005,0
711,16,3,5476,2005,0
790,28,5,6735,2005,0
683,24,6,5233,2005,0
697,24,6,8950,2005,0
699,22,4,7684,2005,0
655,27,4,5065,2005,0
704,36,6,5361,2005,0
728,22,5,2766,2005,0
706,13,5,6504,2005,0
691,19,6,7343,2005,0
633,19,7,5609,2005,0
681,19,2,6976,2005,0
709,7,4,2626,2005,0
651,38,9,7019,2005,0
702,20,3,2033,2005,0
581,26,8,8529,2005,0
703,16,10,7307,2005,0
660,27,6,2810,2005,0
706,13,3,1827,2005,0
706,11,6,2488,2005,0
660,16,4,6181,2005,0
674,16,5,7757,2005,0
642,26,4,3356,2005,0
689,21,4,3040,2005,0
739,29,4,6344,2005,0
605,24,6,6450,2005,0
637,22,2,7845,2005,0
731,23,6,1181,2005,0
711,23,3,6052,2005,0
694,13,8,5216,2005,0
719,25,3,6947,2005,0
791,16,7,2722,2005,0
733,28,3,6925,2005,0
706,34,3,2641,2005,0
730,31,4,3658,2005,0
688,22,4,5720,2005,0
633,17,7,7776,2005,0
732,3,6,3634,2005,0
678,32,4,5124,2005,0
738,27,7,5543,2005,0
666,27,7,8274,2005,0
620,25,7,7220,2005,0
675,25,5,6147,2005,0
591,27,7,1419,2005,0
697,31,6,5688,2005,0
735,15,3,1663,2005,0
679,17,5,4525,2005,0
682,14,5,9673,2005,0
716,21,7,811,2005,0
725,32,6,3858,2005,0
742,23,8,5991,2005,0
739,27,5,7833,2005,0
683,17,3,5982,2005,0
694,26,4,5322,2005,0
762,34,6,4546,2005,0
692,14,4,6103,2005,0
731,24,4,4196,2005,0
638,20,3,6110,2005,0
747,28,6,6550,2005,0
672,11,3,7063,2005,0
793,24,7,5594,2005,0
657,26,4,3478,2005,0
676,32,6,8392,2005,0
701,16,3,2399,2005,0
706,12,1,4433,2005,0
661,35,4,5132,2005,0
664,21,5,5379,2005,0
693,5,5,4284,2005,0
734,28,6,6828,2005,0
653,6,2,3144,2005,0
794,9,8,5851,2005,0
705,27,6,9893,2005,0
712,27,5,3035,2005,0
650,22,9,2474,2005,0
732,18,10,5087,2005,0
656,29,6,3795,2005,0
678,13,4,6016,2005,0
670,9,8,5449,2005,0
713,13,7,3094,2005,0
687,27,1,6722,2005,0
670,9,6,6611,2005,0
751,32,5,1816,2005,0
793,27,8,5017,2005,0
576,19,6,5915,2005,0
724,31,5,5162,2005,0
741,11,4,1785,2005,0
690,27,6,4930,2005,0
794,19,6,9255,2005,0
739,26,4,6130,2005,0
707,23,9,9731,2005,0
637,12,4,6078,2005,0
749,25,5,446,2005,0
736,27,4,1822,2005,0
662,23,1,6457,2005,0
761,10,5,8053,2005,0
667,20,6,5880,2005,0
734,30,7,6673,2005,0
685,19,7,8615,2005,0
692,27,4,7789,2005,0
648,21,7,1851,2005,0
724,16,8,7140,2005,0
703,16,5,7519,2005,0
674,16,6,7727,2005,0
687,23,1,5400,2005,0
708,18,4,3626,2005,0
695,33,5,7706,2005,0
661,14,8,5571,2005,0
645,20,7,7271,2005,0
622,31,4,0,2005,0
674,15,7,5982,2005,0
716,24,6,6628,2005,0
717,15,8,4602,2005,0
700,5,4,5843,2005,0
697,26,4,5652,2005,0
809,21,5,6549,2005,0
666,26,9,7101,2005,0
763,14,6,4582,2005,0
659,5,4,5667,2005,0
785,23,3,4906,2005,0
710,16,2,5703,2005,0
643,26,5,1897,2005,0
666,17,5,5122,2005,0
648,14,7,5657,2005,0
743,16,5,3070,2005,0
755,8,7,3434,2005,0
637,22,4,8400,2005,0
674,35,2,7570,2005,0
653,20,9,6228,2005,0
773,20,7,4887,2005,0
696,22,5,9714,2005,0
660,25,5,4349,2005,0
654,27,4,4049,2005,0
805,31,1,4472,2005,0
743,26,7,5010,2005,0
770,16,6,9545,2005,0
749,15,10,3632,2005,0
752,28,4,3760,2005,0
731,17,4,5449,2005,0
630,3,4,6983,2005,0
665,19,6,5604,2005,0
636,17,4,6302,2005,0
752,19,5,7246,2005,0
698,24,6,0,2005,0
819,20,1,3902,2005,0
702,31,6,5909,2005,0
760,22,3,5061,2005,0
651,18,6,8366,2005,0
788,28,4,3455,2005,0
615,33,2,7525,2005,0
748,22,4,3319,2005,0
658,17,8,2292,2005,0
761,22,6,5428,2005,0
754,22,5,7379,2005,0
633,28,6,6441,2005,0
670,34,5,3439,2005,0
657,12,3,5188,2005,0
781,18,5,6560,2005,0
728,11,0,4991,2005,0
695,16,3,5189,2005,0
748,16,6,4715,2005,0
670,30,7,583,2005,0
720,14,8,5280,2005,0
673,37,9,4347,2005,0
667,27,5,5249,2005,0
