"creditScore","houseAge","yearsEmploy","ccDebt","year","default"
789,17,2,6504,2006,0
682,7,3,6022,2006,0
685,11,6,8922,2006,0
706,22,1,5894,2006,0
716,5,1,6919,2006,0
651,9,4,1865,2006,0
647,8,6,4234,2006,0
648,18,8,5350,2006,0
691,24,1,3865,2006,0
758,12,6,5047,2006,0
712,28,4,4786,2006,0
700,26,5,4748,2006,0
687,31,5,4739,2006,0
654,39,6,3980,2006,0
681,34,3,7983,2006,0
714,15,6,3622,2006,0
731,13,7,4355,2006,0
701,26,3,5132,2006,0
648,25,5,5476,2006,0
728,11,5,7004,2006,0
687,12,7,7638,2006,0
733,12,2,9001,2006,0
631,21,4,5166,2006,0
736,19,7,5865,2006,0
677,4,4,2845,2006,0
693,21,5,6300,2006,0
667,27,5,8435,2006,0
722,19,2,5236,2006,0
714,20,4,3293,2006,0
672,2,8,2911,2006,0
714,21,5,4030,2006,0
649,16,3,6096,2006,0
707,13,4,5222,2006,0
642,14,3,8390,2006,0
648,26,5,3188,2006,0
743,5,0,6794,2006,0
657,22,1,3289,2006,0
780,7,7,5402,2006,0
705,14,5,4584,2006,0
687,26,3,6236,2006,0
650,23,4,4615,2006,0
668,18,6,4016,2006,0
648,12,4,9837,2006,0
726,21,6,5342,2006,0
688,20,6,4687,2006,0
721,22,4,6347,2006,0
719,17,1,5474,2006,0
640,17,5,1332,2006,0
698,27,9,2674,2006,0
810,20,2,3643,2006,0
656,13,8,3050,2006,0
679,25,4,5350,2006,0
652,23,2,6843,2006,0
688,21,2,2833,2006,0
698,21,5,4977,2006,0
740,24,6,5567,2006,0
690,26,4,5183,2006,0
632,26,4,2969,2006,0
742,30,5,6362,2006,0
632,2,3,5462,2006,0
775,29,10,6431,2006,0
637,17,3,7435,2006,0
664,13,6,5203,2006,0
603,38,3,5196,2006,0
619,26,8,7810,2006,0
659,24,7,3846,2006,0
665,12,3,4383,2006,0
739,35,6,5609,2006,0
701,25,9,4461,2006,0
728,31,4,3516,2006,0
778,20,4,3993,2006,0
715,5,7,4484,2006,0
709,13,4,3862,2006,0
655,20,7,6007,2006,0
676,22,3,6634,2006,0
688,33,7,6907,2006,0
732,26,3,5728,2006,0
748,29,6,3223,2006,0
701,18,6,1527,2006,0
749,5,7,4844,2006,0
690,12,6,5392,2006,0
628,21,3,6526,2006,0
762,30,7,0,2006,0
652,28,4,5005,2006,0
724,36,4,5912,2006,0
655,10,4,2689,2006,0
774,8,4,4936,2006,0
734,30,7,7836,2006,0
779,19,5,2454,2006,0
705,5,5,3110,2006,0
798,26,6,2938,2006,0
754,14,4,728,2006,0
645,23,3,5265,2006,0
680,29,8,1909,2006,0
820,25,5,8324,2006,0
727,8,9,5145,2006,0
733,17,2,4096,2006,0
657,23,9,5356,2006,0
740,31,3,5033,2006,0
700,37,4,4728,2006,0
697,15,5,7570,2006,0
691,27,5,6718,2006,0
672,14,4,1882,2006,0
648,23,3,5154,2006,0
704,20,4,4219,2006,0
750,10,5,4086,2006,0
754,8,4,8026,2006,0
693,22,6,8285,2006,0
703,5,5,5304,2006,0
748,19,2,3890,2006,0
721,20,3,6079,2006,0
691,27,2,4476,2006,0
710,34,6,4249,2006,0
642,30,4,3522,2006,0
792,17,6,3624,2006,0
744,20,3,6966,2006,0
730,21,8,5124,2006,0
747,19,6,8162,2006,0
686,16,4,5236,2006,0
685,27,5,7316,2006,0
764,23,1,4048,2006,0
585,24,5,4932,2006,0
732,25,4,5615,2006,0
652,26,6,5426,2006,0
659,21,7,2349,2006,0
796,26,3,7209,2006,0
710,2,6,3971,2006,0
696,18,4,3395,2006,0
602,18,7,8085,2006,0
653,8,7,2164,2006,0
581,26,7,7072,2006,0
660,15,7,7254,2006,0
694,20,5,3665,2006,0
724,15,7,6672,2006,0
582,9,7,5934,2006,0
633,23,6,7552,2006,0
730,21,3,4175,2006,0
674,25,4,4857,2006,0
769,14,8,4444,2006,0
754,19,7,6343,2006,0
715,16,9,3533,2006,0
654,25,7,6556,2006,0
638,18,6,4721,2006,0
655,25,8,2798,2006,0
680,4,4,5684,2006,0
570,8,5,4404,2006,0
713,27,3,2599,2006,0
638,35,1,3210,2006,0
787,33,4,2663,2006,0
747,22,5,6263,2006,0
670,11,4,2225,2006,0
774,30,0,2548,2006,0
636,18,2,5616,2006,0
704,11,2,8675,2006,0
699,22,3,5217,2006,0
714,17,5,4378,2006,0
724,27,7,7197,2006,0
788,20,10,5801,2006,0
635,19,5,3308,2006,0
765,29,6,4305,2006,0
759,31,5,3126,2006,0
697,25,5,7488,2006,0
691,14,5,5105,2006,0
669,26,7,5219,2006,0
654,28,1,1975,2006,0
604,23,7,2747,2006,0
704,11,5,6092,2006,0
690,13,4,3296,2006,0
768,22,3,6835,2006,0
766,9,3,7425,2006,0
733,18,6,4684,2006,0
725,0,7,10129,2006,0
736,25,7,2975,2006,0
713,23,6,5858,2006,0
734,13,2,3952,2006,0
696,29,0,2851,2006,0
693,10,8,2549,2006,0
663,21,5,3937,2006,0
749,32,6,3966,2006,0
675,14,4,6946,2006,0
728,25,5,3174,2006,0
758,23,4,7292,2006,0
699,14,10,3953,2006,0
738,22,3,5824,2006,0
747,16,6,6791,2006,0
675,31,7,3419,2006,0
692,23,2,5960,2006,0
664,10,4,800,2006,0
740,25,7,1352,2006,0
743,28,6,9188,2006,0
603,13,2,2412,2006,0
687,25,7,2246,2006,0
776,7,8,4981,2006,0
722,12,5,1632,2006,0
693,20,6,4023,2006,0
750,24,6,9151,2006,0
723,12,5,5613,2006,0
820,17,4,4861,2006,0
646,22,8,5610,2006,0
789,38,5,7134,2006,0
785,15,5,8395,2006,0
613,13,6,5524,2006,0
715,13,6,2356,2006,0
730,33,3,7492,2006,0
719,29,5,6086,2006,0
661,20,4,7606,2006,0
665,23,1,3003,2006,0
744,16,6,5127,2006,0
710,22,4,2966,2006,0
743,23,7,4849,2006,0
702,22,7,5797,2006,0
769,26,9,3410,2006,0
721,1,2,2252,2006,0
691,23,4,6513,2006,0
650,18,3,5952,2006,0
705,3,7,5582,2006,0
693,32,4,2669,2006,0
634,11,7,1415,2006,0
644,20,5,4955,2006,0
814,23,8,6713,2006,0
661,15,3,7426,2006,0
687,11,7,3422,2006,0
679,17,3,7140,2006,0
750,17,7,7726,2006,0
658,27,2,6495,2006,0
644,13,7,4962,2006,0
778,23,9,3673,2006,0
654,25,4,5392,2006,0
782,20,3,7790,2006,0
630,19,3,6400,2006,0
713,15,5,7294,2006,0
597,12,6,5048,2006,0
721,19,5,3040,2006,0
686,30,5,5775,2006,0
729,37,3,8281,2006,0
669,27,5,7555,2006,0
659,11,7,8507,2006,0
771,28,9,7491,2006,0
758,23,5,4973,2006,0
727,29,4,5257,2006,0
702,22,4,4640,2006,0
677,36,4,5105,2006,0
710,10,4,4085,2006,0
648,21,2,6356,2006,0
669,16,6,3845,2006,0
775,14,7,2846,2006,0
652,4,2,3875,2006,0
681,17,6,2155,2006,0
665,21,7,3022,2006,0
720,14,4,6056,2006,0
715,12,8,6567,2006,0
798,26,8,5227,2006,0
722,26,1,5947,2006,0
708,15,7,4436,2006,0
676,15,3,6361,2006,0
797,27,6,3784,2006,0
632,13,1,1645,2006,0
688,5,6,6998,2006,0
765,22,6,7103,2006,0
622,5,6,5883,2006,0
663,26,2,5707,2006,0
762,25,2,5090,2006,0
727,18,4,6064,2006,0
702,36,5,5930,2006,0
682,17,7,5449,2006,0
680,16,5,4223,2006,0
563,29,3,3150,2006,0
705,6,4,273,2006,0
652,18,3,4300,2006,0
665,4,5,3086,2006,0
648,20,7,5056,2006,0
646,20,4,10356,2006,0
719,8,4,3335,2006,0
695,24,4,1700,2006,0
750,25,6,4438,2006,0
736,25,3,4026,2006,0
699,8,6,4851,2006,0
702,18,7,7992,2006,0
729,16,3,9419,2006,0
761,21,3,6339,2006,0
682,14,6,5653,2006,0
673,20,9,7859,2006,0
732,26,3,8420,2006,0
716,20,7,3886,2006,0
680,26,7,6073,2006,0
854,13,6,5160,2006,0
724,23,4,7536,2006,0
658,18,3,7254,2006,0
731,16,4,6456,2006,0
686,16,5,2362,2006,0
726,21,2,6797,2006,0
709,26,7,7497,2006,0
686,26,3,1478,2006,0
630,21,5,2833,2006,0
707,27,6,7012,2006,0
770,14,4,1302,2006,0
751,24,6,9827,2006,0
678,7,7,4878,2006,0
735,15,6,2349,2006,0
704,20,7,2176,2006,0
619,26,5,3679,2006,0
713,25,6,4870,2006,0
694,12,2,6750,2006,0
761,23,7,7615,2006,0
620,30,4,8848,2006,0
731,16,8,4678,2006,0
674,20,3,7142,2006,0
641,20,7,6036,2006,0
710,24,6,3611,2006,0
667,20,6,4061,2006,0
659,22,3,4380,2006,0
650,20,5,6050,2006,0
758,24,6,5290,2006,0
634,10,3,3840,2006,0
662,23,4,8848,2006,0
702,22,9,3154,2006,0
669,12,6,6961,2006,0
718,21,7,5402,2006,0
726,10,5,5602,2006,0
615,24,6,4776,2006,0
712,13,5,5476,2006,0
673,15,2,6984,2006,0
714,32,6,4701,2006,0
734,11,5,6131,2006,0
734,12,7,4753,2006,0
727,6,3,8979,2006,0
647,19,0,3654,2006,0
795,20,5,6300,2006,0
734,19,7,3186,2006,0
762,17,5,4974,2006,0
737,13,5,7581,2006,0
645,24,4,5726,2006,0
744,31,4,3523,2006,0
709,16,8,5350,2006,0
735,28,6,3680,2006,0
668,15,2,4576,2006,0
738,15,4,7167,2006,0
690,27,4,7930,2006,0
688,9,1,9514,2006,0
700,24,7,3832,2006,0
731,17,11,7877,2006,0
689,25,5,4538,2006,0
640,17,8,2991,2006,0
652,28,3,4028,2006,0
646,5,7,1967,2006,0
756,23,8,5546,2006,0
670,16,4,6179,2006,0
633,12,6,6823,2006,0
706,17,6,8109,2006,0
744,20,6,4602,2006,0
709,10,4,4120,2006,0
816,21,2,2561,2006,0
727,16,1,4298,2006,0
635,26,3,8031,2006,0
745,14,6,5618,2006,0
618,13,7,5922,2006,0
732,20,4,6414,2006,0
739,23,6,3943,2006,0
741,28,4,3493,2006,0
685,26,4,6333,2006,0
689,8,6,3741,2006,0
724,9,4,3758,2006,0
657,23,2,4989,2006,0
777,22,6,5574,2006,0
655,30,3,2781,2006,0
726,20,2,10938,2006,0
700,13,4,6173,2006,0
680,23,5,5762,2006,0
612,14,3,3071,2006,0
695,17,2,7339,2006,0
692,5,7,6565,2006,0
639,19,7,2820,2006,0
759,29,5,6572,2006,0
626,17,5,6889,2006,0
690,20,5,4038,2006,0
702,15,8,5332,2006,0
683,26,3,7215,2006,0
738,9,8,8344,2006,0
732,21,6,3697,2006,0
810,12,4,7266,2006,0
686,32,5,5629,2006,0
728,11,2,1881,2006,0
720,19,6,4094,2006,0
659,23,6,5913,2006,0
753,33,6,3646,2006,0
691,22,7,5706,2006,0
709,19,8,7009,2006,0
664,31,7,5919,2006,0
762,7,6,3972,2006,0
685,25,5,6642,2006,0
674,22,9,9229,2006,0
692,9,7,4559,2006,0
623,28,6,1136,2006,0
638,24,4,1824,2006,0
623,18,8,7845,2006,0
700,29,6,7075,2006,0
698,19,8,5501,2006,0
738,14,2,4079,2006,0
648,22,4,1722,2006,0
679,24,8,6065,2006,0
753,13,3,2767,2006,0
734,12,6,5210,2006,0
638,14,4,4110,2006,0
638,11,6,5164,2006,0
772,10,2,6896,2006,0
622,31,4,2991,2006,0
782,23,5,2125,2006,0
636,33,7,4769,2006,0
729,26,5,2162,2006,0
743,19,8,2881,2006,0
784,22,4,3473,2006,0
827,12,7,3748,2006,0
702,33,6,6429,2006,0
603,15,4,1684,2006,0
594,22,5,14,2006,0
735,15,5,6196,2006,0
747,21,5,5967,2006,0
732,33,7,3983,2006,0
648,13,5,3690,2006,0
644,31,6,4683,2006,0
739,10,6,5639,2006,0
708,26,4,4840,2006,0
672,15,5,4721,2006,0
739,17,3,1738,2006,0
794,15,1,4079,2006,0
649,14,4,2634,2006,0
646,23,0,4349,2006,0
846,32,3,2740,2006,0
622,31,4,2794,2006,0
688,24,3,4361,2006,0
856,27,3,5731,2006,0
778,14,5,5571,2006,0
612,28,2,4597,2006,0
639,29,5,3937,2006,0
652,31,3,6516,2006,0
638,14,3,5355,2006,0
649,14,5,4679,2006,0
743,23,4,5323,2006,0
652,24,6,5106,2006,0
775,23,7,2303,2006,0
682,18,3,7769,2006,0
680,15,0,4096,2006,0
690,22,6,3176,2006,0
645,26,7,5315,2006,0
752,3,5,5585,2006,0
720,29,3,4713,2006,0
722,23,6,5460,2006,0
616,19,6,3923,2006,0
637,17,6,2155,2006,0
634,23,7,8609,2006,0
703,17,1,7011,2006,0
733,16,6,8179,2006,0
570,15,7,7337,2006,0
689,36,7,2238,2006,0
717,15,4,7280,2006,0
651,15,6,0,2006,0
762,22,6,1724,2006,0
697,13,7,557,2006,0
667,28,8,5585,2006,0
671,24,6,2027,2006,0
674,15,5,2024,2006,0
714,28,7,6918,2006,0
758,26,8,0,2006,0
619,22,8,5797,2006,0
705,22,7,3708,2006,0
664,33,11,4192,2006,0
736,23,8,4042,2006,0
666,21,6,2255,2006,0
711,16,1,4233,2006,0
653,23,3,3876,2006,0
682,32,7,5020,2006,0
664,28,4,3527,2006,0
641,29,4,1571,2006,0
688,21,6,7805,2006,0
770,21,5,3760,2006,0
670,13,4,2577,2006,0
716,12,5,7383,2006,0
683,18,6,3619,2006,0
699,13,5,1473,2006,0
640,24,6,6019,2006,0
707,2,4,6753,2006,0
754,32,3,4922,2006,0
634,24,7,3987,2006,0
706,26,4,2390,2006,0
716,14,5,5382,2006,0
701,26,7,6599,2006,0
710,13,4,3079,2006,0
722,13,3,2056,2006,0
643,12,5,7001,2006,0
681,13,4,6056,2006,0
735,20,4,3003,2006,0
750,32,5,4098,2006,0
677,8,5,4662,2006,0
723,18,6,1687,2006,0
676,12,7,1266,2006,0
731,8,1,3991,2006,0
758,15,4,4403,2006,0
625,16,5,6822,2006,0
702,6,5,1270,2006,0
616,24,7,5113,2006,0
775,13,4,2778,2006,0
720,25,5,5781,2006,0
786,25,4,5505,2006,0
757,15,11,5029,2006,0
667,15,5,6306,2006,0
629,17,5,4094,2006,0
738,23,8,7517,2006,0
737,17,5,3279,2006,0
701,16,5,2181,2006,0
650,1,5,3862,2006,0
713,29,4,3187,2006,0
641,16,6,8973,2006,0
714,22,4,7771,2006,0
701,28,3,4643,2006,0
785,21,5,5622,2006,0
630,22,7,6083,2006,0
734,28,5,4373,2006,0
741,15,10,3752,2006,0
754,23,6,6234,2006,0
652,31,6,2894,2006,0
673,16,4,4911,2006,0
724,16,5,1647,2006,0
608,17,4,6400,2006,0
704,13,6,5700,2006,0
725,19,6,6203,2006,0
668,30,2,7115,2006,0
835,15,4,2373,2006,0
677,24,4,7606,2006,0
674,15,3,1657,2006,0
711,29,8,2584,2006,0
684,19,3,5771,2006,0
647,26,4,2143,2006,0
657,17,7,6865,2006,0
671,16,7,7764,2006,0
705,34,3,7493,2006,0
615,26,7,6715,2006,0
668,12,6,6633,2006,0
663,22,3,0,2006,0
661,10,0,6570,2006,0
741,12,3,134,2006,0
619,10,1,5526,2006,0
685,18,5,8925,2006,0
716,16,3,6367,2006,0
613,25,3,2115,2006,0
711,29,4,7375,2006,0
727,13,3,4176,2006,0
727,14,5,4826,2006,0
647,13,5,5372,2006,0
688,29,5,5432,2006,0
626,13,3,3742,2006,0
672,24,8,3513,2006,0
674,22,6,4214,2006,0
578,22,4,1973,2006,0
628,17,3,5960,2006,0
715,23,4,6779,2006,0
730,21,5,5326,2006,0
644,27,2,7232,2006,0
775,30,5,8097,2006,0
606,21,4,3777,2006,0
695,9,8,3910,2006,0
802,34,3,8610,2006,0
639,19,0,7195,2006,0
783,32,5,4496,2006,0
673,19,7,984,2006,0
660,23,5,4270,2006,0
716,22,8,6042,2006,0
830,21,1,3154,2006,0
655,18,4,5525,2006,0
723,9,5,2212,2006,0
687,26,4,756,2006,0
709,12,8,6087,2006,0
672,15,7,2551,2006,0
721,20,7,6235,2006,0
741,8,5,3970,2006,0
676,30,3,7435,2006,0
720,16,7,4793,2006,0
698,0,5,5348,2006,0
697,15,7,7167,2006,0
648,11,7,5747,2006,0
748,17,4,6883,2006,0
665,17,7,3960,2006,0
688,17,1,5211,2006,0
650,14,3,4972,2006,0
706,22,3,2474,2006,0
747,27,8,4246,2006,0
696,27,2,4766,2006,0
674,26,6,2318,2006,0
813,22,6,5889,2006,0
781,39,3,2950,2006,0
761,22,6,5922,2006,0
727,31,2,3602,2006,0
661,26,2,1611,2006,0
734,12,1,7289,2006,0
706,30,6,845,2006,0
642,18,5,3765,2006,0
718,7,6,3152,2006,0
650,26,4,5403,2006,0
739,21,8,3259,2006,0
646,27,2,4858,2006,0
737,24,5,4917,2006,0
666,24,2,4253,2006,0
683,20,4,4475,2006,0
592,19,5,4769,2006,0
679,28,6,4730,2006,0
746,15,2,6382,2006,0
754,26,6,3822,2006,0
612,12,6,5803,2006,0
732,16,6,5906,2006,0
710,14,5,4005,2006,0
728,26,3,8416,2006,0
613,3,7,6978,2006,0
752,28,7,6497,2006,0
600,8,2,5649,2006,0
700,27,5,3704,2006,0
703,22,3,3679,2006,0
720,10,8,6273,2006,0
660,13,7,4605,2006,0
687,10,4,5259,2006,0
725,17,6,3816,2006,0
623,33,5,7709,2006,0
665,21,6,2782,2006,0
711,13,8,4320,2006,0
607,35,3,4333,2006,0
749,24,8,5183,2006,0
598,31,2,5886,2006,0
700,24,6,6584,2006,0
697,12,7,3625,2006,0
718,16,5,7328,2006,0
795,30,7,4573,2006,0
689,20,6,6290,2006,0
679,18,4,5975,2006,0
648,25,4,6016,2006,0
635,21,4,5608,2006,0
585,15,4,3931,2006,0
703,15,7,6431,2006,0
649,26,4,4412,2006,0
686,15,0,3273,2006,0
673,16,6,5461,2006,0
719,24,3,1542,2006,0
754,8,8,3627,2006,0
725,18,4,6812,2006,0
798,27,7,5594,2006,0
731,31,3,5330,2006,0
662,8,3,2561,2006,0
663,26,6,3069,2006,0
700,5,5,2541,2006,0
668,12,2,3909,2006,0
715,34,2,4361,2006,0
683,38,6,4785,2006,0
749,12,4,1301,2006,0
656,20,3,3028,2006,0
657,9,4,7158,2006,0
704,19,6,6281,2006,0
683,18,5,8492,2006,0
640,22,4,6903,2006,0
623,21,4,3165,2006,0
795,21,5,5768,2006,0
706,25,8,5428,2006,0
656,13,5,6530,2006,0
672,10,7,3494,2006,0
779,22,5,7329,2006,0
681,8,5,5568,2006,0
728,20,5,3467,2006,0
661,27,5,4222,2006,0
642,17,7,5929,2006,0
688,35,5,8787,2006,0
690,31,8,7105,2006,0
723,19,4,4905,2006,0
765,21,6,4425,2006,0
748,10,5,3490,2006,0
768,39,2,3553,2006,0
805,15,4,1401,2006,0
739,17,8,2037,2006,0
732,1,3,6366,2006,0
669,20,7,3999,2006,0
719,26,6,3605,2006,0
769,13,2,2926,2006,0
662,26,4,3524,2006,0
706,22,6,3521,2006,0
687,30,4,4960,2006,0
703,16,2,6049,2006,0
622,6,4,4953,2006,0
714,9,5,5988,2006,0
776,23,5,4172,2006,0
737,21,2,5979,2006,0
701,21,6,5825,2006,0
613,9,3,3512,2006,0
657,24,4,8606,2006,0
654,12,2,4214,2006,0
713,13,5,5298,2006,0
726,20,5,6831,2006,0
761,20,5,6940,2006,0
783,27,7,6472,2006,0
703,7,3,5200,2006,0
636,24,5,5639,2006,0
716,22,4,5477,2006,0
657,28,2,3160,2006,0
700,16,5,6187,2006,0
763,17,6,3416,2006,0
725,16,7,4436,2006,0
657,26,6,7012,2006,0
668,24,6,6794,2006,0
650,20,5,6127,2006,0
756,19,2,1504,2006,0
711,16,5,7267,2006,0
806,24,3,5590,2006,0
653,29,4,7135,2006,0
805,29,4,6065,2006,0
821,26,7,5354,2006,0
679,16,7,6297,2006,0
685,8,6,4872,2006,0
746,10,6,6192,2006,0
673,16,6,2129,2006,0
624,27,6,3542,2006,0
705,13,5,3036,2006,0
658,18,7,6547,2006,0
702,8,1,7053,2006,0
726,22,6,7296,2006,0
675,22,7,5403,2006,0
639,7,2,6430,2006,0
671,27,3,1947,2006,0
712,15,5,4807,2006,0
624,27,8,4569,2006,0
731,23,3,4824,2006,0
730,23,8,5754,2006,0
878,24,4,7049,2006,0
652,17,4,6199,2006,0
762,28,6,2176,2006,0
690,16,5,4262,2006,0
691,20,3,4040,2006,0
663,28,5,9708,2006,0
673,22,3,4640,2006,0
761,16,4,4282,2006,0
653,15,6,4466,2006,0
683,21,5,3686,2006,0
687,18,6,4874,2006,0
717,30,5,5976,2006,0
768,15,3,3650,2006,0
810,30,4,4595,2006,0
624,7,4,5694,2006,0
751,23,7,5004,2006,0
707,40,5,6451,2006,0
703,15,5,3476,2006,0
653,20,7,7618,2006,0
784,19,5,5014,2006,0
655,22,5,5277,2006,0
707,6,5,3273,2006,0
825,16,5,3280,2006,0
679,12,5,6702,2006,0
733,13,2,6114,2006,0
687,13,5,6346,2006,0
645,5,3,2885,2006,0
694,17,5,5137,2006,0
730,18,5,3747,2006,0
639,28,5,5859,2006,0
738,19,7,4412,2006,0
719,12,5,5360,2006,0
658,27,6,2768,2006,0
660,15,7,4765,2006,0
684,8,5,5303,2006,0
708,15,4,5735,2006,0
643,27,1,5706,2006,0
732,20,7,4465,2006,0
734,8,6,4396,2006,0
626,28,5,2067,2006,0
692,18,7,2257,2006,0
664,19,5,6882,2006,0
752,7,5,9160,2006,0
685,29,6,4419,2006,0
652,23,5,8002,2006,0
695,36,7,7012,2006,0
730,23,4,5690,2006,0
755,30,7,6175,2006,0
726,30,5,3454,2006,0
698,18,6,3996,2006,0
699,22,5,5128,2006,0
686,25,3,0,2006,0
597,22,3,3461,2006,0
738,10,2,2679,2006,0
660,17,6,8019,2006,0
709,22,5,3558,2006,0
749,20,7,2933,2006,0
707,21,8,8878,2006,0
739,16,3,5128,2006,0
686,15,4,6040,2006,0
692,25,6,6504,2006,0
759,32,4,7683,2006,0
606,22,5,3174,2006,0
656,15,4,5868,2006,0
820,26,6,6123,2006,0
767,15,7,9658,2006,0
623,12,5,3141,2006,0
653,17,7,6761,2006,0
623,26,5,2603,2006,0
744,24,6,3588,2006,0
703,18,4,5214,2006,0
705,10,5,7001,2006,0
739,16,8,5771,2006,0
725,15,5,4972,2006,0
715,31,3,6271,2006,0
680,17,8,3149,2006,0
750,40,5,6466,2006,0
744,19,5,5543,2006,0
723,24,3,1022,2006,0
694,30,8,5593,2006,0
714,26,4,2669,2006,0
774,14,5,5628,2006,0
668,7,4,2473,2006,0
740,26,10,2569,2006,0
632,14,3,1639,2006,0
737,27,5,6252,2006,0
706,37,3,2887,2006,0
782,12,3,3766,2006,0
633,2,3,2903,2006,0
708,10,5,4586,2006,0
630,27,6,8221,2006,0
667,14,5,7094,2006,0
655,13,3,6690,2006,0
728,30,6,5911,2006,0
719,24,3,6550,2006,0
724,21,7,4553,2006,0
689,18,7,9360,2006,1
710,20,8,8057,2006,0
727,25,5,3140,2006,0
682,17,7,3425,2006,0
809,28,7,2685,2006,0
684,22,5,3598,2006,0
724,24,0,5336,2006,0
696,21,0,7919,2006,0
676,21,5,4756,2006,0
660,18,5,3918,2006,0
656,18,6,9591,2006,0
829,24,7,3939,2006,0
674,5,3,5333,2006,0
688,22,7,4676,2006,0
678,16,8,3226,2006,0
779,26,5,3667,2006,0
591,15,1,2819,2006,0
690,12,4,5863,2006,0
646,24,2,4575,2006,0
685,35,5,5225,2006,0
700,15,3,3108,2006,0
798,30,3,7208,2006,0
689,18,4,5370,2006,0
769,8,4,741,2006,0
684,16,7,4087,2006,0
733,20,4,5669,2006,0
635,7,4,5737,2006,0
786,16,3,8778,2006,0
699,35,7,4976,2006,0
679,24,5,6702,2006,0
671,21,5,7080,2006,0
782,27,3,6994,2006,0
692,20,4,5398,2006,0
725,35,4,7197,2006,0
