"creditScore","houseAge","yearsEmploy","ccDebt","year","default"
748,22,2,2175,2002,0
614,21,3,5218,2002,0
617,30,4,5978,2002,0
702,7,4,6534,2002,0
717,15,4,8916,2002,0
721,24,4,2342,2002,0
663,39,7,4432,2002,0
618,28,5,3873,2002,0
728,13,5,2720,2002,0
635,14,6,6980,2002,0
690,20,5,5846,2002,0
694,14,7,6541,2002,0
605,16,5,2795,2002,0
774,24,8,6830,2002,0
658,19,6,4465,2002,0
716,17,4,4359,2002,0
692,20,3,3400,2002,0
730,15,6,6662,2002,0
737,21,3,7887,2002,0
687,20,2,3570,2002,0
672,10,8,4742,2002,0
748,20,6,8430,2002,0
669,32,7,5206,2002,0
645,31,5,7169,2002,0
661,19,4,5899,2002,0
728,13,8,4484,2002,0
630,13,2,3386,2002,0
684,21,5,7718,2002,0
683,11,4,4287,2002,0
720,18,6,6147,2002,0
741,14,4,8670,2002,0
685,21,4,6817,2002,0
772,2,6,694,2002,0
649,17,7,7200,2002,0
749,18,6,4223,2002,0
699,27,4,7174,2002,0
698,25,5,4638,2002,0
697,19,6,4363,2002,0
603,24,8,8397,2002,0
638,20,2,5744,2002,0
673,25,4,3694,2002,0
709,32,3,2104,2002,0
703,29,5,6802,2002,0
721,24,5,3947,2002,0
681,13,7,3610,2002,0
736,14,7,3064,2002,0
570,16,1,5785,2002,0
599,25,4,5308,2002,0
790,16,9,8423,2002,0
614,17,2,5702,2002,0
667,17,5,5467,2002,0
662,31,4,7462,2002,0
644,2,6,6742,2002,0
661,24,7,3440,2002,0
684,33,1,4073,2002,0
714,24,4,1996,2002,0
730,10,6,4188,2002,0
760,17,4,857,2002,0
719,15,3,6624,2002,0
699,18,6,8103,2002,0
752,19,7,6703,2002,0
609,6,5,6430,2002,0
623,24,6,7104,2002,0
755,20,6,7868,2002,0
569,22,1,5011,2002,0
675,30,8,2683,2002,0
709,35,3,5349,2002,0
616,15,4,4685,2002,0
709,25,5,5411,2002,0
738,20,7,2120,2002,0
671,22,5,6275,2002,0
802,15,5,4544,2002,0
731,12,4,6973,2002,0
664,25,3,6084,2002,0
670,23,6,5975,2002,0
645,19,5,4805,2002,0
701,21,3,7969,2002,0
676,16,6,8177,2002,0
697,12,5,6218,2002,0
675,33,7,7482,2002,0
750,15,3,4542,2002,0
722,26,5,9140,2002,0
700,17,8,7653,2002,0
711,27,6,6376,2002,0
651,30,7,3749,2002,0
670,18,6,5584,2002,0
682,17,3,5850,2002,0
596,20,5,7002,2002,0
653,25,7,8362,2002,0
733,18,5,8180,2002,0
688,32,8,3286,2002,0
656,10,4,5075,2002,0
624,34,3,5657,2002,0
660,7,7,4878,2002,0
681,14,5,2967,2002,0
664,13,5,5497,2002,0
755,29,5,3845,2002,0
650,26,7,3011,2002,0
693,19,6,5075,2002,0
708,24,3,4226,2002,0
589,13,2,5855,2002,0
697,14,3,5961,2002,0
652,31,5,3834,2002,0
575,19,5,6765,2002,0
700,31,7,2701,2002,0
668,35,5,9772,2002,0
704,36,6,126,2002,0
694,28,7,3928,2002,0
777,12,4,4520,2002,0
654,15,7,3851,2002,0
709,12,4,4721,2002,0
635,27,3,5088,2002,0
725,14,4,7952,2002,0
623,21,3,5680,2002,0
730,1,4,5187,2002,0
669,29,5,5809,2002,0
660,14,3,3560,2002,0
673,8,6,3826,2002,0
676,8,7,3029,2002,0
682,24,5,4931,2002,0
659,16,4,6201,2002,0
723,31,7,5702,2002,0
664,0,7,7177,2002,0
721,16,4,2812,2002,0
615,13,3,2524,2002,0
750,27,1,5329,2002,0
736,21,7,4451,2002,0
759,37,7,6858,2002,0
722,25,5,2779,2002,0
791,16,5,3933,2002,0
694,16,7,8190,2002,0
772,19,4,6145,2002,0
626,6,7,2122,2002,0
732,17,4,715,2002,0
798,16,4,6134,2002,0
708,24,7,10368,2002,0
681,19,4,6882,2002,0
722,21,5,8076,2002,0
676,17,5,9643,2002,0
684,22,4,5724,2002,0
659,27,5,6568,2002,0
754,25,7,6251,2002,0
647,21,2,2631,2002,0
772,23,2,7986,2002,0
632,0,5,5952,2002,0
639,34,6,6699,2002,0
696,20,7,3712,2002,0
699,18,3,6703,2002,0
729,24,4,4211,2002,0
715,24,3,5654,2002,0
728,17,5,2312,2002,0
732,22,11,2830,2002,0
676,25,4,7054,2002,0
708,23,4,5996,2002,0
708,21,6,8956,2002,0
736,20,6,6492,2002,0
572,22,5,5175,2002,0
717,15,5,6075,2002,0
733,35,7,7481,2002,0
634,18,5,3188,2002,0
546,28,1,2250,2002,0
668,21,6,5430,2002,0
666,27,3,0,2002,0
740,13,4,4708,2002,0
782,29,3,0,2002,0
732,11,3,5057,2002,0
706,11,3,4240,2002,0
662,11,8,5007,2002,0
753,24,7,7148,2002,0
620,16,7,5665,2002,0
737,15,4,3132,2002,0
742,20,7,3388,2002,0
732,22,3,5752,2002,0
750,26,5,6142,2002,0
717,21,8,7702,2002,0
681,23,8,1891,2002,0
668,30,5,3897,2002,0
711,5,4,4767,2002,0
597,13,3,4163,2002,0
708,15,5,6446,2002,0
742,14,4,8059,2002,0
700,31,5,7101,2002,0
695,17,5,8673,2002,0
717,35,6,7084,2002,0
662,19,3,3830,2002,0
769,28,9,6449,2002,0
751,23,4,3986,2002,0
674,31,5,10625,2002,0
718,18,4,3966,2002,0
695,16,2,4860,2002,0
764,18,5,8848,2002,0
705,5,1,5404,2002,0
709,12,6,1045,2002,0
672,17,4,3031,2002,0
724,24,7,5900,2002,0
754,16,4,3828,2002,0
682,26,7,7017,2002,0
751,32,4,3545,2002,0
657,27,4,914,2002,0
722,17,4,9346,2002,0
686,18,2,4442,2002,0
701,19,7,5300,2002,0
700,18,6,4938,2002,0
669,19,5,2752,2002,0
759,7,6,3194,2002,0
669,15,8,6723,2002,0
740,19,4,5199,2002,0
736,20,5,5042,2002,0
662,8,5,2501,2002,0
690,4,3,3088,2002,0
700,23,4,3226,2002,0
703,39,4,5572,2002,0
614,16,5,3964,2002,0
767,24,3,5884,2002,0
728,10,4,4601,2002,0
674,18,5,6713,2002,0
752,22,7,3937,2002,0
672,14,4,4051,2002,0
710,26,7,2175,2002,0
637,11,4,6184,2002,0
679,15,4,0,2002,0
676,10,6,6956,2002,0
693,34,6,6933,2002,0
717,15,6,6660,2002,0
680,24,6,6117,2002,0
662,12,7,3917,2002,0
841,15,3,5360,2002,0
690,28,0,6030,2002,0
750,9,5,4747,2002,0
612,34,7,4612,2002,0
795,11,7,3297,2002,0
622,24,2,6060,2002,0
708,33,1,7082,2002,0
750,17,6,6648,2002,0
692,33,5,6719,2002,0
719,30,8,5273,2002,0
779,23,8,4345,2002,0
649,25,5,9274,2002,0
783,23,6,2449,2002,0
645,28,4,4878,2002,0
607,34,3,2421,2002,0
696,20,4,6207,2002,0
694,39,3,5876,2002,0
673,20,5,6494,2002,0
754,27,4,9234,2002,0
749,19,7,4012,2002,0
705,7,8,4098,2002,0
684,24,6,4084,2002,0
677,24,6,4283,2002,0
663,23,8,8266,2002,0
730,18,5,2142,2002,0
708,11,6,585,2002,0
736,19,11,5882,2002,0
704,21,8,3780,2002,0
800,16,4,8877,2002,0
716,28,10,7140,2002,0
644,24,7,783,2002,0
685,7,6,4762,2002,0
655,16,9,3380,2002,0
684,31,5,5216,2002,0
639,26,5,7114,2002,0
756,36,9,1693,2002,0
715,17,6,4921,2002,0
701,18,7,3681,2002,0
707,27,4,9398,2002,0
609,13,5,2803,2002,0
742,24,6,5616,2002,0
626,19,4,3891,2002,0
772,7,8,4859,2002,0
740,19,5,5802,2002,0
717,24,7,6101,2002,0
670,13,2,5720,2002,0
753,24,5,2966,2002,0
666,15,5,6765,2002,0
705,33,2,4658,2002,0
753,18,7,6868,2002,0
716,21,5,5114,2002,0
672,17,8,5472,2002,0
731,28,6,4428,2002,0
681,8,6,4873,2002,0
692,10,6,6633,2002,0
714,7,5,4441,2002,0
635,13,6,0,2002,0
659,22,2,5991,2002,0
686,19,4,7361,2002,0
640,10,3,3015,2002,0
743,21,3,4628,2002,0
718,25,5,4971,2002,0
611,20,5,7172,2002,0
743,15,5,1412,2002,0
637,27,7,7011,2002,0
716,20,2,4424,2002,0
760,9,3,7460,2002,0
720,16,5,9322,2002,0
761,32,6,4029,2002,0
660,30,8,4232,2002,0
766,21,6,5075,2002,0
683,10,4,5376,2002,0
699,7,8,2890,2002,0
663,11,6,8100,2002,0
634,25,8,7220,2002,0
628,31,7,3335,2002,0
652,21,6,4553,2002,0
742,30,6,5839,2002,0
690,28,1,7103,2002,0
721,23,6,5057,2002,0
657,29,2,4283,2002,0
686,14,2,2801,2002,0
739,24,8,4026,2002,0
659,11,6,4646,2002,0
751,32,5,8110,2002,0
696,28,5,4317,2002,0
661,10,4,5676,2002,0
706,29,5,4077,2002,0
716,9,6,9960,2002,0
750,37,5,6570,2002,0
649,17,5,5801,2002,0
736,12,6,5611,2002,0
784,23,1,6978,2002,0
760,38,6,3656,2002,0
750,24,5,8167,2002,0
665,28,3,4510,2002,0
710,28,8,6487,2002,0
667,15,7,5342,2002,0
708,25,7,3626,2002,0
712,18,2,2504,2002,0
670,13,5,3741,2002,0
712,23,6,4577,2002,0
657,21,4,1333,2002,0
658,20,4,7729,2002,0
720,32,5,6973,2002,0
694,25,6,6311,2002,0
653,26,7,4661,2002,0
679,11,9,3654,2002,0
623,27,6,6120,2002,0
775,9,3,9159,2002,0
675,20,2,5937,2002,0
682,38,3,6927,2002,0
760,15,4,3424,2002,0
782,29,3,1055,2002,0
743,31,5,4977,2002,0
676,15,9,5233,2002,0
652,22,5,2667,2002,0
803,25,3,4872,2002,0
682,14,4,4207,2002,0
671,16,4,4295,2002,0
653,18,8,5120,2002,0
606,18,5,6093,2002,0
648,22,3,2874,2002,0
663,5,6,4717,2002,0
725,22,1,5815,2002,0
691,17,7,3578,2002,0
801,29,8,4529,2002,0
664,20,6,2326,2002,0
694,15,5,7931,2002,0
786,8,8,11340,2002,1
737,9,5,3803,2002,0
749,37,5,11026,2002,0
652,15,7,1842,2002,0
731,15,3,4729,2002,0
613,31,2,4154,2002,0
653,10,7,4798,2002,0
611,25,5,7071,2002,0
709,16,7,4773,2002,0
652,35,8,3301,2002,0
702,11,4,4820,2002,0
587,25,1,3041,2002,0
815,28,4,0,2002,0
673,38,5,7814,2002,0
675,15,5,5152,2002,0
630,25,6,7951,2002,0
664,28,5,1850,2002,0
701,23,5,7020,2002,0
698,28,6,1796,2002,0
717,21,3,5477,2002,0
643,20,5,5639,2002,0
746,30,6,7970,2002,0
700,31,4,6070,2002,0
747,12,5,2364,2002,0
683,15,9,2860,2002,0
685,24,5,3954,2002,0
773,25,3,8042,2002,0
752,26,7,7741,2002,0
694,8,6,4904,2002,0
734,26,3,5603,2002,0
664,17,4,4013,2002,0
689,31,3,5552,2002,0
685,14,5,2412,2002,0
708,28,8,4586,2002,0
636,28,7,5246,2002,0
700,19,6,3428,2002,0
723,9,5,4107,2002,0
718,29,4,3207,2002,0
633,23,3,4981,2002,0
672,25,8,5733,2002,0
689,17,6,4678,2002,0
653,35,5,4548,2002,0
805,10,1,7636,2002,0
776,17,1,9053,2002,0
706,7,3,3724,2002,0
613,12,6,6429,2002,0
597,19,5,5400,2002,0
616,19,8,3514,2002,0
675,9,7,8088,2002,0
716,23,3,3942,2002,0
614,11,5,5548,2002,0
701,22,3,4105,2002,0
651,22,4,3383,2002,0
698,16,5,4583,2002,0
704,18,9,5961,2002,0
739,16,6,1391,2002,0
691,15,5,6326,2002,0
716,32,6,8346,2002,0
712,8,6,2945,2002,0
618,25,7,3419,2002,0
719,13,6,6066,2002,0
655,16,4,2277,2002,0
710,22,4,4507,2002,0
723,16,4,3765,2002,0
626,11,3,340,2002,0
728,27,5,2587,2002,0
784,28,9,2050,2002,0
696,4,3,8665,2002,0
774,7,5,7080,2002,0
715,18,3,7935,2002,0
691,23,10,7189,2002,0
687,10,3,606,2002,0
699,25,4,2475,2002,0
768,22,9,6737,2002,0
607,26,5,1302,2002,0
774,21,3,7274,2002,0
706,34,5,6863,2002,0
760,17,6,4346,2002,0
651,27,8,6875,2002,0
707,19,9,1409,2002,0
707,12,2,3481,2002,0
607,7,3,6404,2002,0
658,15,4,6018,2002,0
725,27,9,8711,2002,0
789,9,4,7312,2002,0
654,27,5,6190,2002,0
684,17,2,3521,2002,0
765,22,4,5252,2002,0
655,20,5,4063,2002,0
708,27,5,7566,2002,0
727,10,8,2400,2002,0
766,16,3,4958,2002,0
732,25,6,6607,2002,0
646,26,4,5517,2002,0
671,30,4,6153,2002,0
684,20,7,9430,2002,0
715,23,4,5934,2002,0
708,12,6,6779,2002,0
775,15,6,4194,2002,0
758,19,5,4013,2002,0
587,29,6,5865,2002,0
751,28,8,5649,2002,0
716,12,2,8112,2002,0
705,27,4,5471,2002,0
685,20,4,7830,2002,0
680,18,8,6376,2002,0
745,20,4,1762,2002,0
706,22,2,4184,2002,0
711,31,6,1292,2002,0
701,22,11,70,2002,0
781,24,2,4782,2002,0
726,8,7,2634,2002,0
656,20,5,2958,2002,0
735,19,5,3841,2002,0
700,9,5,4538,2002,0
712,19,7,3061,2002,0
811,8,4,4042,2002,0
713,19,6,6156,2002,0
721,23,5,7513,2002,0
667,10,1,2145,2002,0
666,34,6,7841,2002,0
706,27,3,3878,2002,0
746,28,5,2578,2002,0
655,24,3,6914,2002,0
664,35,5,7050,2002,0
595,17,5,5034,2002,0
622,20,7,2657,2002,0
708,25,8,6213,2002,0
751,12,4,5772,2002,0
746,19,6,5807,2002,0
802,27,3,314,2002,0
690,12,3,3493,2002,0
699,19,6,7552,2002,0
683,4,4,3800,2002,0
733,18,5,9323,2002,0
666,21,7,2386,2002,0
682,5,7,5072,2002,0
707,17,7,4534,2002,0
695,26,3,7574,2002,0
778,14,3,4244,2002,0
756,35,3,4928,2002,0
737,15,4,7562,2002,0
704,15,7,4798,2002,0
634,11,6,4279,2002,0
654,20,4,4095,2002,0
763,29,5,2903,2002,0
717,30,7,9043,2002,0
702,32,5,7209,2002,0
746,0,6,4969,2002,0
650,10,4,8775,2002,0
693,16,3,5643,2002,0
677,18,6,3479,2002,0
706,14,6,3005,2002,0
679,15,6,4109,2002,0
627,13,7,6594,2002,0
747,19,4,5376,2002,0
747,19,6,6127,2002,0
835,13,5,2870,2002,0
675,20,5,8407,2002,0
605,11,9,6493,2002,0
702,9,5,5548,2002,0
737,13,7,2961,2002,0
678,26,4,10094,2002,0
726,26,4,5668,2002,0
655,0,4,4357,2002,0
730,23,10,2942,2002,0
665,21,4,1793,2002,0
715,26,3,5637,2002,0
682,17,5,6379,2002,0
804,24,6,7758,2002,0
680,23,4,7731,2002,0
682,14,6,2593,2002,0
629,13,6,5318,2002,0
692,22,3,5162,2002,0
705,15,6,3663,2002,0
674,10,6,2762,2002,0
680,12,10,1107,2002,0
719,24,4,5511,2002,0
643,26,3,5423,2002,0
635,22,0,3958,2002,0
684,8,5,3051,2002,0
761,12,4,8199,2002,0
706,33,8,2679,2002,0
731,28,5,5301,2002,0
717,20,4,4667,2002,0
644,31,5,3901,2002,0
701,18,5,7135,2002,0
751,13,8,8006,2002,0
686,17,5,9037,2002,0
836,22,8,7000,2002,0
609,19,3,7135,2002,0
721,28,5,5116,2002,0
768,28,2,1760,2002,0
710,23,3,5812,2002,0
659,24,3,2908,2002,0
722,28,7,2640,2002,0
683,26,4,7750,2002,0
681,18,5,4918,2002,0
723,7,5,7903,2002,0
739,22,3,5821,2002,0
633,34,0,184,2002,0
646,15,3,4799,2002,0
697,20,6,6991,2002,0
761,12,9,6617,2002,0
687,25,5,6853,2002,0
698,21,7,5791,2002,0
660,12,9,3480,2002,0
734,12,5,4038,2002,0
722,18,3,6135,2002,0
722,25,4,9473,2002,0
669,27,2,5817,2002,0
746,20,6,5907,2002,0
778,19,6,5683,2002,0
735,22,5,2540,2002,0
752,30,3,6173,2002,0
773,27,8,5113,2002,0
784,15,6,7767,2002,0
738,25,7,6513,2002,0
685,20,5,6664,2002,0
723,17,1,4406,2002,0
725,19,5,4488,2002,0
712,15,7,7438,2002,0
712,15,5,5944,2002,0
693,25,6,5347,2002,0
704,39,6,6976,2002,0
740,33,9,4087,2002,0
722,23,4,3670,2002,0
691,22,2,279,2002,0
708,17,7,1927,2002,0
813,27,4,8190,2002,0
669,22,2,6243,2002,0
757,23,4,4934,2002,0
607,24,6,3034,2002,0
717,4,4,5749,2002,0
711,5,4,706,2002,0
663,2,1,6277,2002,0
757,33,5,5070,2002,0
763,19,4,7448,2002,0
662,25,1,2042,2002,0
778,12,4,4672,2002,0
731,19,7,6234,2002,0
589,34,6,4903,2002,0
800,18,8,4955,2002,0
804,20,4,4615,2002,0
744,10,5,1382,2002,0
763,10,3,6655,2002,0
661,22,2,4886,2002,0
752,32,8,4819,2002,0
645,31,4,5397,2002,0
787,33,5,5314,2002,0
666,11,5,6388,2002,0
750,12,8,0,2002,0
661,12,6,3451,2002,0
731,25,8,4656,2002,0
691,24,4,132,2002,0
668,21,0,7467,2002,0
614,21,6,6281,2002,0
797,26,9,6645,2002,0
701,23,8,4379,2002,0
765,18,6,5324,2002,0
714,17,4,5875,2002,0
679,28,5,4664,2002,0
684,36,1,1973,2002,0
655,17,4,3932,2002,0
676,11,4,2194,2002,0
676,30,3,4905,2002,0
685,20,5,7497,2002,0
728,9,7,2322,2002,0
714,16,7,10386,2002,0
704,10,1,5376,2002,0
748,20,7,5838,2002,0
677,22,4,4340,2002,0
748,15,2,3793,2002,0
696,20,6,1540,2002,0
726,20,2,5471,2002,0
748,11,5,7066,2002,0
687,17,5,6435,2002,0
659,8,2,5785,2002,0
704,14,5,5321,2002,0
688,17,3,7104,2002,0
652,24,2,6509,2002,0
714,27,4,5687,2002,0
719,18,2,5882,2002,0
672,6,5,5327,2002,0
694,23,4,2388,2002,0
645,33,6,6867,2002,0
613,25,6,6453,2002,0
732,26,2,7646,2002,0
669,22,6,2987,2002,0
645,14,4,7202,2002,0
722,22,7,2954,2002,0
702,23,2,7641,2002,0
707,32,5,5675,2002,0
676,17,6,2354,2002,0
599,26,2,5653,2002,0
684,13,5,5907,2002,0
721,14,4,5209,2002,0
609,34,5,3258,2002,0
779,9,6,5465,2002,0
707,12,0,4792,2002,0
654,19,6,4568,2002,0
701,23,4,4781,2002,0
655,37,4,4359,2002,0
680,12,0,6472,2002,0
698,28,6,6223,2002,0
722,24,3,7517,2002,0
700,22,4,3844,2002,0
669,17,5,5537,2002,0
709,21,0,3987,2002,0
686,28,3,7754,2002,0
686,13,4,3072,2002,0
676,14,7,2463,2002,0
682,15,6,4443,2002,0
704,24,4,2161,2002,0
659,16,5,9238,2002,0
642,6,3,9601,2002,0
673,20,5,5882,2002,0
582,26,5,4855,2002,0
756,20,6,4802,2002,0
729,24,3,2281,2002,0
846,23,6,568,2002,0
745,18,7,6241,2002,0
643,28,6,7203,2002,0
713,33,3,4485,2002,0
708,22,2,4194,2002,0
690,25,3,4290,2002,0
643,21,6,4518,2002,0
750,20,7,2536,2002,0
634,23,7,6901,2002,0
728,14,8,4089,2002,0
580,22,8,2391,2002,0
715,21,6,6279,2002,0
661,20,7,2711,2002,0
692,26,4,7214,2002,0
763,16,3,5448,2002,0
685,20,8,5419,2002,0
698,1,4,5275,2002,0
674,19,5,5119,2002,0
617,20,1,6788,2002,0
698,13,6,2119,2002,0
672,20,6,3653,2002,0
653,18,7,5751,2002,0
699,14,4,6561,2002,0
648,10,3,3413,2002,0
652,21,6,635,2002,0
698,32,5,6725,2002,0
710,17,4,8149,2002,0
711,19,2,5793,2002,0
718,31,8,4663,2002,0
604,23,4,8904,2002,1
631,13,2,2812,2002,0
755,18,6,6998,2002,0
735,25,3,3932,2002,0
597,26,6,4162,2002,0
712,30,7,6032,2002,0
689,32,2,4187,2002,0
808,34,8,6477,2002,0
701,20,6,4992,2002,0
735,19,7,6150,2002,0
622,24,5,4362,2002,0
671,19,5,7013,2002,0
653,8,9,4651,2002,0
709,7,5,3989,2002,0
716,15,3,5054,2002,0
695,15,3,5878,2002,0
684,20,6,4325,2002,0
704,14,4,6344,2002,0
683,27,3,2176,2002,0
643,22,3,4049,2002,0
702,19,6,7094,2002,0
617,19,2,4513,2002,0
682,21,4,2782,2002,0
652,26,8,2791,2002,0
717,16,3,8754,2002,0
730,28,8,4873,2002,0
723,19,7,4771,2002,0
675,17,6,3370,2002,0
622,24,4,4590,2002,0
628,25,2,8075,2002,0
724,14,6,4838,2002,0
646,15,4,8079,2002,0
647,23,4,5623,2002,0
695,22,7,6493,2002,0
611,12,6,6847,2002,0
662,10,2,5167,2002,0
829,33,5,588,2002,0
661,9,7,5666,2002,0
663,20,7,1995,2002,0
716,23,6,3342,2002,0
695,4,2,7627,2002,0
561,29,4,3193,2002,0
695,32,7,4559,2002,0
669,22,7,3714,2002,0
596,17,6,5957,2002,0
654,30,4,4495,2002,0
681,20,7,5451,2002,0
793,16,7,2814,2002,0
687,22,3,6006,2002,0
735,3,7,5042,2002,0
665,22,3,5305,2002,0
678,34,7,6029,2002,0
746,26,5,5564,2002,0
704,22,8,772,2002,0
659,24,6,5145,2002,0
743,26,8,4264,2002,0
691,24,8,6057,2002,0
715,7,4,4861,2002,0
728,13,5,3702,2002,0
699,24,6,4286,2002,0
692,24,5,2782,2002,0
692,18,1,4352,2002,0
689,10,4,4367,2002,0
696,3,3,5182,2002,0
753,15,3,5205,2002,0
699,21,6,3963,2002,0
635,20,5,7386,2002,0
677,16,3,5218,2002,0
767,21,4,3715,2002,0
642,26,4,3660,2002,0
699,24,7,6220,2002,0
673,25,2,4928,2002,0
672,32,0,0,2002,0
725,27,7,0,2002,0
777,15,7,4435,2002,0
709,7,6,7545,2002,0
797,28,4,4455,2002,0
750,32,5,2268,2002,0
750,36,6,6064,2002,0
685,11,5,3174,2002,0
698,34,5,5274,2002,0
720,27,5,2989,2002,0
682,23,7,6701,2002,0
658,14,1,4266,2002,0
722,29,3,6394,2002,0
763,30,3,8541,2002,0
651,21,6,5041,2002,0
673,15,5,2602,2002,0
748,12,5,7616,2002,0
673,15,7,1915,2002,0
669,20,2,4250,2002,0
669,17,6,6624,2002,0
708,9,6,3881,2002,0
637,22,1,2998,2002,0
657,20,4,2629,2002,0
728,12,4,6337,2002,0
827,25,5,5104,2002,0
692,21,8,4264,2002,0
630,27,2,5949,2002,0
772,21,6,3767,2002,0
767,22,3,7719,2002,0
641,15,7,7523,2002,0
640,15,5,4600,2002,0
654,12,9,9207,2002,0
702,18,11,2105,2002,0
724,15,3,2332,2002,0
736,31,7,4595,2002,0
675,13,7,8208,2002,0
721,32,4,3809,2002,0
669,35,6,4497,2002,0
724,25,3,6108,2002,0
701,26,6,4810,2002,0
723,29,3,5917,2002,0
597,30,8,2084,2002,0
717,21,6,4586,2002,0
774,11,2,4791,2002,0
657,14,9,9543,2002,0
663,17,6,2448,2002,0
658,16,5,3126,2002,0
763,26,5,5348,2002,0
695,38,5,6749,2002,0
789,17,2,3989,2002,0
671,19,5,5734,2002,0
625,22,6,3472,2002,0
751,22,5,6050,2002,0
710,17,7,7022,2002,0
708,31,8,3087,2002,0
611,13,2,4328,2002,0
690,22,5,7330,2002,0
680,10,8,6734,2002,0
724,15,5,3970,2002,0
771,16,5,4060,2002,0
735,18,5,6621,2002,0
592,11,4,3906,2002,0
809,30,4,934,2002,0
697,31,6,6426,2002,0
716,26,6,6438,2002,0
709,31,2,3723,2002,0
749,32,5,5147,2002,0
722,26,8,6765,2002,0
749,11,5,7995,2002,0
627,15,4,7722,2002,0
694,30,3,3997,2002,0
682,24,7,3499,2002,0
739,11,4,5878,2002,0
780,16,6,4908,2002,0
710,19,5,5561,2002,0
769,26,6,5859,2002,0
765,28,8,4217,2002,0
754,16,3,3610,2002,0
703,15,2,5554,2002,0
743,12,4,3853,2002,0
854,9,5,4230,2002,0
724,12,4,4471,2002,0
757,19,6,2838,2002,0
710,30,7,5592,2002,0
743,32,7,2381,2002,0
669,29,3,3965,2002,0
707,13,7,1696,2002,0
773,25,3,1264,2002,0
734,19,4,7646,2002,0
642,29,3,4448,2002,0
709,16,2,1807,2002,0
681,24,3,6998,2002,0
796,22,4,5946,2002,0
739,21,6,2673,2002,0
671,20,7,6125,2002,0
804,27,8,3740,2002,0
782,23,7,559,2002,0
663,24,5,2487,2002,0
637,16,6,933,2002,0
690,21,6,5068,2002,0
768,13,4,6751,2002,0
722,20,6,7492,2002,0
674,27,8,6761,2002,0
731,17,6,1076,2002,0
693,26,8,5891,2002,0
637,20,9,4311,2002,0
702,16,4,5881,2002,0
716,19,8,3626,2002,0
